step;time_ps;potential_energy_kJ_mol;kinetic_energy_kJ_mol;total_energy_kJ_mol;temperature_K
5274;52,74;-121,790949378022;7515,89948388106;7394,10853450304;301,318310396928
5275;52,75;-121,12953579052;7516,468993681;7395,33945789048;301,341142491881
5276;52,76;-120,920742126919;7583,12850715775;7462,20776503083;304,013574715831
5277;52,77;-121,066383832028;7571,01273529802;7449,94635146599;303,527843910921
5278;52,78;-121,287987657936;7594,17436690198;7472,88637924404;304,456411904135
5279;52,79;-121,533706511391;7587,80462094918;7466,27091443779;304,201043788546
5280;52,8;-121,523614681692;7557,15457848675;7435,63096380506;302,972259525507
5281;52,81;-121,044397882028;7538,81258498376;7417,76818710173;302,236914607246
5282;52,82;-120,245842509303;7500,32389237384;7380,07804986454;300,693872706343
5283;52,83;-119,429559678943;7509,75632244734;7390,32676276839;301,072026232581
5284;52,84;-118,895093620376;7525,73858548383;7406,84349186346;301,712767704018
5285;52,85;-118,941942491027;7549,15391726926;7430,21197477823;302,651506736665
5286;52,86;-119,081405348664;7596,59198336712;7477,51057801846;304,553336046086
5287;52,87;-119,043792135953;7563,04531994007;7444,00152780412;303,208423974687
5288;52,88;-118,723372573256;7597,87102218025;7479,14764960699;304,604613716168
5289;52,89;-117,776934840844;7638,93675569613;7521,15982085529;306,250971210005
5290;52,9;-116,212300426933;7645,8925023069;7529,68020187997;306,529832551991
5291;52,91;-114,290762654894;7641,90110895723;7527,61034630233;306,369814459302
5292;52,92;-112,726657496716;7634,10744446959;7521,38078697287;306,057360331855
5293;52,93;-112,227154796211;7628,12273044447;7515,89557564826;305,817428448502
5294;52,94;-112,723805534691;7635,61684134716;7522,89303581247;306,117873237575
5295;52,95;-113,519942228628;7634,92411523409;7521,40417300546;306,090101303902
5296;52,96;-114,537294688117;7621,30000801468;7506,76271332656;305,543900150357
5297;52,97;-115,748452407022;7623,50019737298;7507,75174496596;305,632107468912
5298;52,98;-116,759239364768;7588,10825766616;7471,34901830139;304,213216822889
5299;52,99;-117,702001081321;7595,53209125973;7477,8300901784;304,51084413947
5300;53;-118,403626185964;7623,3964139711;7504,99278778514;305,627946710859
5301;53,01;-118,953367524466;7625,62726002463;7506,67389250016;305,717383080391
5302;53,02;-119,372784006395;7640,57436686594;7521,20158285954;306,316624327351
5303;53,03;-119,712987816316;7650,11579382574;7530,40280600942;306,699147624325
5304;53,04;-119,767667573257;7634,49596881121;7514,72830123795;306,072936577708
5305;53,05;-119,762768799289;7576,30169542204;7456,53892662275;303,739882474202
5306;53,06;-120,130722413593;7547,29425737213;7427,16353495854;302,576951511529
5307;53,07;-120,521658219535;7572,92778697975;7452,40612876021;303,604619836185
5308;53,08;-120,772976790997;7576,46042895067;7455,68745215967;303,746246225973
5309;53,09;-120,921524238629;7578,47118044975;7457,54965621113;303,82685883204
5310;53,1;-121,079804907352;7573,84206532671;7452,76226041936;303,641273972836
5311;53,11;-121,541927860682;7575,16547512063;7453,62354725995;303,69433051037
5312;53,12;-122,410244349332;7514,78665059637;7392,37640624703;301,273696036955
5313;53,13;-123,657221794119;7450,60409825139;7326,94687645727;298,700567129227
5314;53,14;-124,880161163462;7455,92505820972;7331,04489704625;298,913888590986
5315;53,15;-125,508984179977;7478,23687558581;7352,72789140583;299,808386864688
5316;53,16;-124,966208841297;7435,26929059179;7310,3030817505;298,085782652111
5317;53,17;-123,397172476968;7451,8036221721;7328,40644969514;298,748656984852
5318;53,18;-120,970184675336;7430,21616443063;7309,24597975529;297,883198857534
5319;53,19;-118,156663281183;7420,9640750416;7302,80741176041;297,512275330906
5320;53,2;-116,119297684715;7426,33354134719;7310,21424366247;297,727541450205
5321;53,21;-115,303342231885;7433,43217272192;7318,12883049003;298,012131154544
5322;53,22;-115,560159911267;7430,65987041821;7315,09971050695;297,900987378892
5323;53,23;-116,027557973461;7413,61271295772;7297,58515498426;297,21755345404
5324;53,24;-115,622511008646;7372,59709312514;7256,9745821165;295,573205057106
5325;53,25;-113,996123780493;7359,05754155876;7245,06141777827;295,030393806069
5326;53,26;-112,190618100568;7411,96246856285;7299,77185046228;297,151393860784
5327;53,27;-112,197930171703;7396,74444170463;7284,54651153293;296,54129121767
5328;53,28;-114,54183895985;7420,38739294437;7305,84555398452;297,489155692924
5329;53,29;-117,620652128606;7462,54949445166;7344,92884232305;299,179467440202
5330;53,3;-119,976909248056;7459,78098248974;7339,80407324168;299,068475622327
5331;53,31;-121,288975498959;7465,29875905668;7344,00978355772;299,289687616429
5332;53,32;-121,620958153053;7498,42580865519;7376,80485050213;300,617777040039
5333;53,33;-121,407692958948;7487,31860476247;7365,91091180353;300,172480516667
5334;53,34;-120,785333167846;7484,11160480546;7363,32627163762;300,04390937085
5335;53,35;-119,716973449042;7462,06376918891;7342,34679573987;299,159994333117
5336;53,36;-118,604122597028;7524,79206563067;7406,18794303364;301,674820980073
5337;53,37;-117,869848552809;7493,41252737017;7375,54267881736;300,416790657826
5338;53,38;-117,724146911908;7501,99110508482;7384,26695817291;300,760712572711
5339;53,39;-118,168332552621;7502,88430863876;7384,71597608614;300,796521804366
5340;53,4;-119,025650600361;7510,04291701891;7391,01726641855;301,083516033936
5341;53,41;-120,497088533694;7484,66847736912;7364,17138883542;300,066234829079
5342;53,42;-122,151381153236;7501,50779465887;7379,35641350564;300,74133627833
5343;53,43;-123,400911154431;7504,98586591935;7381,58495476492;300,880774885498
5344;53,44;-123,906418992363;7479,03083038759;7355,12441139523;299,840217135957
5345;53,45;-123,346580750575;7481,71283638769;7358,36625563711;299,947740861914
5346;53,46;-121,731626450346;7482,14568011392;7360,41405366357;299,965093906687
5347;53,47;-119,495978419018;7474,32613541237;7354,83015699336;299,651602221148
5348;53,48;-117,880924044603;7481,52080348217;7363,63987943757;299,940042111983
5349;53,49;-117,995240041418;7488,50745928263;7370,51221924121;300,220142627648
5350;53,5;-119,692557184344;7492,43117459065;7372,73861740631;300,377447454519
5351;53,51;-121,807697936104;7499,96504574141;7378,15734780531;300,679486263149
5352;53,52;-123,877559028234;7502,89794839956;7379,02038937133;300,797068633084
5353;53,53;-125,753845316466;7474,42880581363;7348,67496049716;299,655718358132
5354;53,54;-127,267234859753;7437,52605448224;7310,25881962248;298,176258088071
5355;53,55;-128,380993616033;7431,84852131816;7303,46752770213;297,948641326579
5356;53,56;-129,20146579833;7434,3948747819;7305,19340898357;298,050726635864
5357;53,57;-129,477425664968;7422,75121226448;7293,27378659951;297,583923065099
5358;53,58;-129,277889606369;7413,50996956288;7284,23207995651;297,213434390685
5359;53,59;-128,709151167378;7429,88401589252;7301,17486472515;297,8698827619
5360;53,6;-127,738924867735;7426,58424808459;7298,84532321685;297,737592480115
5361;53,61;-126,39890300592;7433,18652743562;7306,7876244297;298,002283042182
5362;53,62;-124,830469340839;7442,5321898806;7317,70172053976;298,376957986079
5363;53,63;-123,008673553888;7499,32840002833;7376,31972647444;300,653962636735
5364;53,64;-120,738638242606;7496,28962723782;7375,55098899522;300,532135850084
5365;53,65;-118,425236301797;7442,04089860176;7323,61566229997;298,35726173304
5366;53,66;-116,631210606059;7443,14615816523;7326,51494755918;298,401572456584
5367;53,67;-115,40528894508;7390,22619203246;7274,82090308738;296,279969471394
5368;53,68;-115,116983490486;7342,797192;7227,68020850952;294,378503627652
5369;53,69;-115,821036024947;7364,02646885245;7248,2054328275;295,229602001951
5370;53,7;-117,270844597195;7334,54047084099;7217,26962624379;294,047485194744
5371;53,71;-119,077604828137;7304,43747095386;7185,35986612572;292,840632297985
5372;53,72;-120,816032446357;7308,02491747004;7187,20888502369;292,984455845015
5373;53,73;-122,386221182678;7316,85105700915;7194,46483582647;293,338302707783
5374;53,74;-123,770752816762;7371,58084193827;7247,81008912151;295,532462749252
5375;53,75;-125,047965480471;7385,33170236773;7260,28373688726;296,083745538491
5376;53,76;-126,189869359271;7388,04002715334;7261,85015779407;296,192324405219
5377;53,77;-126,937340392269;7363,73394043102;7236,79660003875;295,217874307897
5378;53,78;-127,168988678753;7379,2548297788;7252,08584110005;295,840118945969
5379;53,79;-126,703878949079;7332,57741081396;7205,87353186488;293,96878457723
5380;53,8;-125,199995913795;7300,24278056616;7175,04278465236;292,67246386745
5381;53,81;-122,616012539129;7298,0780369665;7175,46202442737;292,585677597185
5382;53,82;-119,329731186947;7307,71281150246;7188,38308031551;292,971943271767
5383;53,83;-116,003409232296;7291,59508886311;7175,59167963082;292,325771118514
5384;53,84;-113,61916869997;7356,7327697073;7243,11360100733;294,937191877565
5385;53,85;-112,948550659432;7405,56039732168;7292,61184666225;296,894729799008
5386;53,86;-113,570190431698;7454,62694624171;7341,05675581001;298,861846263152
5387;53,87;-114,372104299311;7465,75558876716;7351,38348446785;299,30800227814
5388;53,88;-114,792179154867;7487,41414297226;7372,62196381739;300,176310718496
5389;53,89;-114,543530237986;7461,51315441669;7346,9696241787;299,137919754658
5390;53,9;-113,786255866425;7434,06501830774;7320,27876244131;298,037502430873
5391;53,91;-113,21787910802;7466,3249827853;7353,10710367728;299,33082973131
5392;53,92;-113,295324952788;7454,59855947049;7341,3032345177;298,86070821521
5393;53,93;-113,841596078105;7437,08963606856;7323,24803999045;298,158761731272
5394;53,94;-114,828415579557;7476,78563258189;7361,95721700233;299,750205393414
5395;53,95;-116,146567930572;7512,84193583098;7396,6953679004;301,195730895382
5396;53,96;-117,767717156723;7549,51304466177;7431,74532750505;302,665904435751
5397;53,97;-119,37359276759;7506,24121539342;7386,86762262583;300,93110283138
5398;53,98;-120,793401235381;7492,69161915123;7371,89821791584;300,387888881405
5399;53,99;-122,024539363652;7472,0386548709;7350,01411550725;299,559895330535
5400;54;-123,126479877382;7529,97612905848;7406,8496491811;301,882654152458
5401;54,01;-124,233974122728;7519,70894445448;7395,47497033175;301,471034661797
5402;54,02;-125,358580160429;7535,24427976595;7409,88569960552;302,093858449893
5403;54,03;-126,410897918443;7559,21499843533;7432,80410051688;303,054863378704
5404;54,04;-127,472594234878;7599,3640275081;7471,89143327323;304,664469471792
5405;54,05;-128,310510639611;7563,31138294842;7435,00087230881;303,219090649555
5406;54,06;-129,034913402015;7581,39376359154;7452,35885018953;303,944027484464
5407;54,07;-129,727800975851;7590,43508188234;7460,70728090649;304,306501032305
5408;54,08;-130,353948393091;7589,33719050229;7458,9832421092;304,262485705019
5409;54,09;-130,767117206351;7592,65271822316;7461,88560101681;304,395407814085
5410;54,1;-130,86029337372;7596,27123254901;7465,41093917529;304,540476893994
5411;54,11;-130,602496874007;7552,17306645788;7421,57056958387;302,772546797712
5412;54,12;-129,846491146108;7535,24366208984;7405,39717094373;302,093833686773
5413;54,13;-128,614873263905;7548,34798739165;7419,73311412775;302,619196375205
5414;54,14;-127,102870252572;7517,67678313269;7390,57391288011;301,389563719131
5415;54,15;-125,311080968048;7487,44377884061;7362,13269787256;300,177498843723
5416;54,16;-122,973769708418;7443,87667167267;7320,90290196425;298,43085931656
5417;54,17;-120,071823478201;7410,10079590858;7290,02897243038;297,076757942635
5418;54,18;-116,556441216438;7380,69893906305;7264,14249784661;295,898014420821
5419;54,19;-112,524326320951;7348,9562865673;7236,43196024635;294,625426563832
5420;54,2;-108,726127564706;7331,09339078713;7222,36726322243;293,909289049377
5421;54,21;-106,777674580068;7318,59137860695;7211,81370402688;293,408073566816
5422;54,22;-107,746742380324;7368,49827245811;7260,75153007779;295,408880118932
5423;54,23;-111,079606668831;7336,8181151429;7225,73850847407;294,13879774279
5424;54,24;-115,180790116199;7364,01268383909;7248,83189372289;295,229049349944
5425;54,25;-119,020715300219;7332,67656299101;7213,65584769079;293,972759665844
5426;54,26;-121,937751890638;7300,84239234279;7178,90464045215;292,696502774279
5427;54,27;-123,568070638663;7330,47766302074;7206,90959238208;293,884604039868
5428;54,28;-123,98704390391;7327,64420866163;7203,65716475772;293,771008630309
5429;54,29;-123,57750139042;7297,5655159576;7173,98801456718;292,565130227602
5430;54,3;-122,814962823641;7258,15589519743;7135,34093237379;290,985167594214
5431;54,31;-121,977338402235;7289,77388315402;7167,79654475178;292,252757551964
5432;54,32;-121,450598262388;7337,23266824427;7215,78206998188;294,155417502054
5433;54,33;-121,644039052242;7308,97240299952;7187,32836394728;293,022441283682
5434;54,34;-122,316803119558;7306,73559629672;7184,41879317716;292,932765947041
5435;54,35;-123,176378570406;7355,74297003024;7232,56659145984;294,897510031505
5436;54,36;-123,921575881597;7319,101134959;7195,1795590774;293,428510099136
5437;54,37;-124,322904518452;7325,12137229465;7200,7984677762;293,669866139894
5438;54,38;-124,277034896726;7358,92658363537;7234,64954873865;295,025143600116
5439;54,39;-123,769711621529;7378,75381553502;7254,98410391349;295,820032891633
5440;54,4;-122,950363710766;7377,80837385868;7254,85801014791;295,782129392643
5441;54,41;-122,084394766302;7397,17394362548;7275,08954885918;296,558510286842
5442;54,42;-121,483936476023;7391,35433648641;7269,87040001038;296,325197668162
5443;54,43;-121,373689026295;7389,30183384725;7267,92814482095;296,242911226114
5444;54,44;-121,635896403599;7428,11108850475;7306,47519210115;297,798804711151
5445;54,45;-122,087446074132;7425,00536097774;7302,91791490361;297,674293656553
5446;54,46;-122,532138465984;7406,58875341265;7284,05661494666;296,935957401969
5447;54,47;-122,791507328361;7434,33392514064;7311,54241781228;298,048283116899
5448;54,48;-122,586681632551;7466,85067760265;7344,2639959701;299,351905249215
5449;54,49;-121,864544483103;7448,45992647816;7326,59538199506;298,614605599633
5450;54,5;-120,928667113387;7473,20026963923;7352,27160252584;299,606465378482
5451;54,51;-120,44216255702;7432,7185987076;7312,27643615058;297,983523412145
5452;54,52;-120,611676865648;7449,76160402128;7329,14992715563;298,666790874172
5453;54,53;-121,549237342366;7440,28009306617;7318,7308557238;298,28666965686
5454;54,54;-122,967634233914;7419,85687453692;7296,889240303;297,467886793505
5455;54,55;-124,161808279496;7420,10574120233;7295,94393292283;297,477864053485
5456;54,56;-125,115802650096;7434,05348615803;7308,93768350794;298,037040097938
5457;54,57;-125,959379250454;7484,96036614995;7359,0009868995;300,07793687944
5458;54,58;-126,846743312333;7478,52566330798;7351,67891999564;299,819964591172
5459;54,59;-127,458641502871;7458,8532855039;7331,39464400103;299,03128352191
5460;54,6;-127,471163429749;7464,5709084089;7337,09974497915;299,260507512587
5461;54,61;-126,977392528983;7466,66097833521;7339,68358580623;299,344300056667
5462;54,62;-125,94518233031;7512,74475781279;7386,79957548248;301,191834952346
5463;54,63;-124,517451891146;7541,46832512123;7416,95087323008;302,343385314151
5464;54,64;-122,922940404562;7620,17267631413;7497,24973590957;305,498704537511
5465;54,65;-121,033544286521;7620,04686530867;7499,01332102215;305,493660675539
5466;54,66;-118,9291633705;7609,19798244598;7490,26881907548;305,058720445046
5467;54,67;-117,027915396217;7625,61909344178;7508,59117804556;305,717055675674
5468;54,68;-115,502676155252;7600,95429511125;7485,451618956;304,728224548385
5469;54,69;-114,7908813533;7569,38102456804;7454,59014321474;303,46242734684
5470;54,7;-115,247973710653;7599,74308416662;7484,49511045596;304,679666150796
5471;54,71;-116,931115842993;7574,28707927213;7457,35596342913;303,65911493125
5472;54,72;-119,460242044601;7584,08414794637;7464,62390590176;304,051887105239
5473;54,73;-122,455262367658;7595,76356934114;7473,30830697348;304,520124277467
5474;54,74;-125,335608081812;7617,03812311748;7491,70251503567;305,373037839188
5475;54,75;-127,419725245903;7561,32779464402;7433,90806939812;303,139567037286
5476;54,76;-128,490329369207;7603,83026401237;7475,33993464317;304,843524399307
5477;54,77;-128,611906752654;7606,02711572412;7477,41520897146;304,931597908991
5478;54,78;-127,786157335961;7626,51851065721;7498,73235332125;305,753114017895
5479;54,79;-126,129794183916;7634,39695543614;7508,26716125223;306,068967053774
5480;54,8;-123,81094856908;7645,89734891835;7522,08640034927;306,530026856449
5481;54,81;-120,997526736669;7641,05678169576;7520,05925495909;306,335964716581
5482;54,82;-118,376863235698;7603,17651551569;7484,79965227999;304,817315108873
5483;54,83;-115,995518836543;7588,0022215332;7472,00670269666;304,208965751078
5484;54,84;-113,941140414835;7556,61469922961;7442,67355881477;302,950615342275
5485;54,85;-113,387416620731;7568,16504621705;7454,77762959632;303,413677820189
5486;54,86;-114,940744831978;7568,58659277758;7453,6458479456;303,43057795272
5487;54,87;-117,73774295752;7542,83276516637;7425,09502220885;302,398086786666
5488;54,88;-120,898529159275;7549,52768533967;7428,6291561804;302,666491392021
5489;54,89;-123,8331617814;7542,96416235791;7419,13100057651;302,403354603223
5490;54,9;-125,869433634969;7553,87140055217;7428,0019669172;302,840634344768
5491;54,91;-126,775601068075;7580,95898827604;7454,18338720796;303,92659700076
5492;54,92;-127,030011915317;7581,6621801742;7454,63216825889;303,954788515973
5493;54,93;-126,652226603825;7559,538837808;7432,88661120418;303,067846353374
5494;54,94;-125,69345109492;7562,45768459297;7436,76423349805;303,184865212319
5495;54,95;-124,440457414126;7501,01468054778;7376,57422313366;300,721566946514
5496;54,96;-123,310098468549;7494,39537476741;7371,08527629886;300,45619378153
5497;54,97;-122,503640434159;7531,7641949624;7409,26055452824;301,954339118203
5498;54,98;-122,172947972164;7503,27186797888;7381,09892000671;300,812059362551
5499;54,99;-122,403352226774;7519,18656734588;7396,7832151191;301,45009215344
5500;55;-122,964647983874;7530,30178675613;7407,33713877225;301,895710025202
5501;55,01;-123,740815554639;7508,34765066752;7384,60683511288;301,015551475101
5502;55,02;-124,417736949935;7549,94773866746;7425,53000171753;302,68333165968
5503;55,03;-124,904754359865;7553,16229231592;7428,25753795605;302,812205638917
5504;55,04;-125,026071394832;7498,52401057813;7373,49793918329;300,621714032219
5505;55,05;-124,623003632026;7480,97763733969;7356,35463370766;299,918266154938
5506;55,06;-123,849340800777;7489,84180035764;7365,99245955686;300,273637408821
5507;55,07;-122,736342891308;7492,16963737019;7369,43329447888;300,36696222204
5508;55,08;-121,528196786713;7488,00434219831;7366,4761454116;300,199972268783
5509;55,09;-120,153731031542;7463,14740796027;7342,99367692873;299,203438262133
5510;55,1;-118,567945157422;7432,63739027356;7314,06944511614;297,980267702274
5511;55,11;-116,658875651825;7447,13273573376;7330,47386008194;298,561397480826
5512;55,12;-114,780244096018;7435,85523908953;7321,07499499352;298,109273787364
5513;55,13;-113,564021997718;7423,05042614857;7309,48640415086;297,5959187846
5514;55,14;-113,236249276909;7448,93181195826;7335,69556268135;298,633523858967
5515;55,15;-114,224291577967;7413,26055514053;7299,03626356257;297,2034351707
5516;55,16;-116,019617241894;7432,20949804961;7316,18988080772;297,963113167115
5517;55,17;-117,87233212223;7417,66240740192;7299,79007527969;297,379908883375
5518;55,18;-119,26573516376;7424,22572925931;7304,95999409555;297,643037608939
5519;55,19;-119,858749501037;7447,42905042475;7327,57030092371;298,573276969399
5520;55,2;-119,795289366777;7457,85287613056;7338,05758676378;298,991176324797
5521;55,21;-119,138844541024;7390,78400655942;7271,64516201839;296,302332693672
5522;55,22;-118,199600044743;7391,43627517632;7273,23667513157;296,328482654564
5523;55,23;-117,317590198015;7358,78855421917;7241,47096402116;295,019609892466
5524;55,24;-116,887203893757;7359,56139581291;7242,67419191916;295,05059371865
5525;55,25;-116,750016935728;7330,13125127356;7213,38123433783;293,870716120985
5526;55,26;-116,564276531538;7321,13766792354;7204,573391392;293,510156304392
5527;55,27;-116,408838926969;7343,49810907509;7227,08927014812;294,406603943422
5528;55,28;-116,365216385995;7299,58317057985;7183,21795419385;292,646019585296
5529;55,29;-116,163594652251;7263,66577458394;7147,50217993169;291,206062984153
5530;55,3;-115,633986190614;7230,27601990904;7114,64203371843;289,867441507803
5531;55,31;-114,995973288208;7242,45863891141;7127,4626656232;290,355852267137
5532;55,32;-114,701941424371;7295,34688282898;7180,64494140461;292,476183483817
5533;55,33;-115,009968335995;7305,55178744131;7190,54181910532;292,885306120721
5534;55,34;-115,993520755553;7281,4840184161;7165,49049766055;291,920410366959
5535;55,35;-117,514564824782;7304,80523517523;7187,29067035045;292,85537625432
5536;55,36;-119,109612343722;7328,51112369682;7209,4015113531;293,805763934611
5537;55,37;-120,399046701756;7306,95553526313;7186,55648856138;292,94158347286
5538;55,38;-121,301635265465;7320,77719930616;7199,4755640407;293,495704834548
5539;55,39;-121,749194889113;7361,66352921061;7239,91433432149;295,134869896769
5540;55,4;-121,740953041825;7356,30634564091;7234,56539259909;294,920096201994
5541;55,41;-121,28067385317;7389,43475135701;7268,15407750384;296,248239993423
5542;55,42;-120,465053652182;7445,02368037933;7324,55862672715;298,476843796029
5543;55,43;-119,561110239329;7431,92200182564;7312,36089158631;297,951587217807
5544;55,44;-118,699539547631;7455,17138706114;7336,47184751351;298,883673322997
5545;55,45;-118,005069151581;7453,63978203159;7335,63471288;298,82227007503
5546;55,46;-117,470094337111;7482,44913995582;7364,97904561871;299,977259849969
5547;55,47;-117,288700091768;7457,92793640585;7340,63923631408;298,994185550157
5548;55,48;-117,104382583611;7520,62447617545;7403,52009359183;301,507739047196
5549;55,49;-116,373309582663;7490,24178546733;7373,86847588467;300,289673125863
5550;55,5;-114,873388811014;7501,72149682659;7386,84810801557;300,749903765993
5551;55,51;-112,180872051468;7470,19273319812;7358,01186114665;299,485890881599
5552;55,52;-108,416083050578;7463,66506801465;7355,24898496407;299,224191660083
5553;55,53;-104,094103473675;7416,61077722931;7312,51667375563;297,337748204211
5554;55,54;-100,371347045294;7395,62200859007;7295,25066154478;296,496291992981
5555;55,55;-99,0971256502874;7447,4865473599;7348,38942170961;298,575582066665
5556;55,56;-100,454608059388;7463,31087254793;7362,85626448854;299,209991685774
5557;55,57;-102,540742705964;7492,68609659765;7390,14535389168;300,387667477896
5558;55,58;-104,175141697731;7501,74694986348;7397,57180816575;300,750924198223
5559;55,59;-105,038043483071;7490,10260529803;7385,06456181495;300,284093283617
5560;55,6;-105,398716884957;7487,77860543934;7382,37988855438;300,190922304909
5561;55,61;-105,799144998628;7529,93070339671;7424,13155839809;301,880833002018
5562;55,62;-106,573871951815;7504,45077676926;7397,87690481744;300,859322741418
5563;55,63;-107,785673586086;7446,31246301239;7338,52678942631;298,528512103501
5564;55,64;-109,487490250248;7472,84243484818;7363,35494459793;299,592119500803
5565;55,65;-111,240655367315;7466,46972499883;7355,22906963151;299,336632560275
5566;55,66;-112,76115471301;7482,7432568194;7369,98210210639;299,989051225916
5567;55,67;-114,045636104491;7519,49776285899;7405,4521267545;301,462568225854
5568;55,68;-114,918348243977;7515,36459474766;7400,44624650368;301,296866271675
5569;55,69;-115,371354062853;7522,1642835894;7406,79292952655;301,569471135193
5570;55,7;-115,423883825651;7547,22863504098;7431,80475121532;302,574320660759
5571;55,71;-115,248531029128;7552,5280138013;7437,27948277217;302,786776915348
5572;55,72;-115,077230162256;7574,00194399976;7458,9247138375;303,647683634345
5573;55,73;-115,025923677733;7541,6842738263;7426,65835014857;302,35204286726
5574;55,74;-115,31559660146;7503,66399836789;7388,34840176643;300,827780177675
5575;55,75;-115,850818398394;7507,45144367941;7391,60062528101;300,979621833412
5576;55,76;-116,260067716893;7503,29232162318;7387,03225390628;300,812879365208
5577;55,77;-116,514913198754;7514,0123573171;7397,49744411835;301,242654011558
5578;55,78;-116,691987355255;7482,16742374165;7365,47543638639;299,965965625791
5579;55,79;-116,547998678649;7524,8270112578;7408,27901257916;301,676221977698
5580;55,8;-115,999618218302;7529,19595034247;7413,19633212417;301,851376175282
5581;55,81;-115,188344537077;7551,59579762227;7436,40745308519;302,749403636928
5582;55,82;-114,445752808623;7556,54926773597;7442,10351492734;302,947992142331
5583;55,83;-113,864745280521;7549,32485377647;7435,46010849595;302,658359715427
5584;55,84;-113,730700199389;7575,5689378126;7461,83823761321;303,710505646415
5585;55,85;-114,469704627418;7541,79863661093;7427,32893198352;302,356627761073
5586;55,86;-116,084480180706;7576,95759971808;7460,87311953737;303,766178192325
5587;55,87;-118,009747694101;7547,67986451257;7429,67011681847;302,592410804497
5588;55,88;-119,636122598673;7531,23465801645;7411,59853541778;301,933109566346
5589;55,89;-120,695900441726;7523,2425653614;7402,54666491967;301,612700297898
5590;55,9;-121,105354778273;7519,68204042812;7398,57668564985;301,469956058261
5591;55,91;-120,968176661333;7525,91045556072;7404,94227889939;301,719658110321
5592;55,92;-120,43563580586;7516,0855709341;7395,64993512824;301,325770772965
5593;55,93;-119,511478751284;7534,42181553488;7414,91033678359;302,060885213224
5594;55,94;-118,181214473145;7529,98670726613;7411,80549279299;301,883078241107
5595;55,95;-116,617545836318;7502,01321436401;7385,39566852769;300,76159895107
5596;55,96;-114,814394973794;7485,89549287546;7371,08109790167;300,115426843954
5597;55,97;-112,882841051108;7439,31264882518;7326,42980777407;298,247884057782
5598;55,98;-110,747261094071;7410,98572565427;7300,2384645602;297,112235470822
5599;55,99;-108,249156138659;7400,54809466804;7292,29893852938;296,693782650895
5600;56;-105,302843216;7379,10927920448;7273,80643598848;295,834283709185
5601;56,01;-102,018863195193;7344,05301152002;7242,03414832483;294,428850418046
5602;56,02;-98,5956639845393;7328,83780348367;7230,24213949913;293,818860783714
5603;56,03;-95,992968272372;7340,12488898333;7244,13192071096;294,271368901918
5604;56,04;-96,1796703203603;7347,94533870968;7251,76566838932;294,584896870612
5605;56,05;-99,1534803273426;7358,6818916853;7259,52841135796;295,015333707751
5606;56,06;-103,408084386911;7388,59590857322;7285,18782418631;296,214610127717
5607;56,07;-107,66637270304;7412,23897731738;7304,57260461434;297,162479313816
5608;56,08;-111,365612190554;7403,54056582268;7292,17495363212;296,813753168617
5609;56,09;-114,060178373027;7409,4906613227;7295,43048294968;297,052297168122
5610;56,1;-115,843054472296;7425,1833437673;7309,340289295;297,681429126305
5611;56,11;-117,020584816631;7386,65211227488;7269,63152745825;296,136681808209
5612;56,12;-117,644720402708;7389,77751644613;7272,13279604342;296,261981714921
5613;56,13;-117,922245580825;7412,94064195376;7295,01839637293;297,190609599905
5614;56,14;-118,148824677901;7431,87924268969;7313,73041801179;297,94987297048
5615;56,15;-118,226609297678;7423,21487854833;7304,98826925065;297,602511810404
5616;56,16;-118,165307332758;7419,93019345402;7301,76488612126;297,470826206448
5617;56,17;-117,96051146368;7441,13468482605;7323,17417336237;298,320930911381
5618;56,18;-117,616945642943;7413,62417922837;7296,00723358543;297,218013145831
5619;56,19;-117,044273120763;7432,64982886247;7315,60555574171;297,980766375068
5620;56,2;-116,238716597108;7449,2740494361;7333,03533283899;298,647244428115
5621;56,21;-115,107107291575;7461,22666039216;7346,11955310058;299,126433984313
5622;56,22;-114,058675123042;7485,25999304647;7371,20131792343;300,089949156933
5623;56,23;-113,306289662062;7425,3001194849;7311,99382982284;297,686110756495
5624;56,24;-112,956651883196;7450,92975240112;7337,97310051792;298,713622859733
5625;56,25;-112,820564239635;7453,29304156901;7340,47247732937;298,808368977689
5626;56,26;-112,921805301124;7423,03074587453;7310,10894057341;297,595129786964
5627;56,27;-113,221996249998;7437,07527989293;7323,85328364293;298,158186180921
5628;56,28;-113,62914023124;7459,7431016928;7346,11396146156;299,066956951441
5629;56,29;-113,884418128076;7469,75850523768;7355,8740871096;299,46848234179
5630;56,3;-114,017530666336;7460,10320339272;7346,08567272638;299,081393711276
5631;56,31;-114,117814877444;7445,14193195421;7331,02411707676;298,481584594495
5632;56,32;-114,178346690486;7468,96341066764;7354,78506397715;299,436606376316
5633;56,33;-114,311867509308;7511,59469021612;7397,28282270681;301,145727839576
5634;56,34;-114,321091912346;7465,29771462228;7350,97662270993;299,289645744234
5635;56,35;-114,453185314236;7433,74514781658;7319,29196250234;298,024678571779
5636;56,36;-114,856719633742;7420,72567425774;7305,86895462399;297,502717656333
5637;56,37;-115,467191349524;7397,38138707934;7281,91419572982;296,566826857753
5638;56,38;-116,273534763983;7385,72353887414;7269,45000411016;296,09945457163
5639;56,39;-117,462309024533;7326,8711538153;7209,40884479077;293,740016254661
5640;56,4;-118,74334664542;7350,19858238949;7231,45523574407;294,675231178563
