step;time_ps;total_force_error_percent;total_potential_energy_error_kJ_mol
9700;97;99,9943744610948;215,901123109613
9701;97,01;99,9506052413317;17,5078155738817
9720;97,2;99,9999999893027;70695,3742007414
9740;97,4;99,9999673508507;4534,23099967721
9750;97,5;99,9999054274498;2386,57060006302
9760;97,6;99,9999883953004;21317,2694238489
9780;97,8;99,9405219558679;6,87988502630731
9799;97,99;99,9999999829254;101419,994170276
9800;98;0,00667569521624656;102,57832216848
9820;98,2;98,4158707485634;70,9045188455476
9840;98,4;100;20049141,728088
9848;98,48;100;30069218476,5654
9860;98,6;99,9999325605306;4877,60381040862
9880;98,8;99,8654968268937;16,4606707539965
9897;98,97;100;18633,9163095872
9900;99;12,0335823663713;102,429524232819
9920;99,2;60,4595472431896;102,437797427248
9940;99,4;99,9995569999347;1081,16629044109
9946;99,46;99,9999993921356;18292,8006210659
9960;99,6;99,870340747347;28,3600724483626
9980;99,8;99,9743955958758;45,5027877230519
9995;99,95;99,9999750497409;4599,37817792654
10000;100;41,3863923663611;103,527705507525
