step;time_ps;potential_energy_kJ_mol;kinetic_energy_kJ_mol;total_energy_kJ_mol;temperature_K
6106;61,06;-111,129702192562;7403,65592109927;7292,52621890671;296,818377852211
6107;61,07;-111,11298253987;7393,80699407027;7282,6940115304;296,42352663607
6108;61,08;-111,295641137389;7355,4743947022;7244,17875356481;294,886742635768
6109;61,09;-111,43503337844;7323,1552745205;7211,72024114206;293,591043736714
6110;61,1;-111,473205350711;7350,86956456098;7239,39635921027;294,702131380549
6111;61,11;-111,307378151573;7309,75829557829;7198,45091742672;293,053948334102
6112;61,12;-110,567855128147;7339,75991439641;7229,19205926827;294,256736784218
6113;61,13;-109,633040160425;7275,71314805193;7166,0801078915;291,689051643844
6114;61,14;-108,469592618334;7257,09669122934;7148,627098611;290,942703275642
6115;61,15;-107,450356699896;7307,25200473053;7199,80164803063;292,953469166541
6116;61,16;-106,893734602667;7324,18049949166;7217,28676488899;293,632145810624
6117;61,17;-107,172649852563;7367,50076546496;7260,3281156124;295,368889280519
6118;61,18;-108,23981453085;7361,11517210052;7252,87535756967;295,112885829757
6119;61,19;-109,526796603469;7361,95888222574;7252,43208562227;295,146710831001
6120;61,2;-110,757735633076;7370,83174939961;7260,07401376653;295,502431041329
6121;61,21;-111,69674354066;7386,7137816459;7275,01703810524;296,139154181705
6122;61,22;-112,161802003424;7384,92853732781;7272,76673532439;296,06758233555
6123;61,23;-111,830134918911;7385,99530236897;7274,16516745006;296,110349783476
6124;61,24;-110,520236643799;7399,56481331732;7289,04457667352;296,654362129655
6125;61,25;-109,273621673095;7409,40048355262;7300,12686187953;297,048681870529
6126;61,26;-106,749110363818;7394,67740966695;7287,92829930313;296,45842228063
6127;61,27;-104,548726843865;7431,23056201293;7326,68183516906;297,923866852925
6128;61,28;-103,337320843433;7431,84516170093;7328,5078408575;297,948506636887
6129;61,29;-102,953357446119;7446,56935563474;7343,61599818862;298,538811130395
6130;61,3;-103,183546862578;7450,28605223658;7347,102505374;298,687816414823
6131;61,31;-103,567402821032;7453,39032942557;7349,82292660454;298,812269324231
6132;61,32;-103,649685238319;7532,18299958639;7428,53331434807;301,971129324347
6133;61,33;-103,494942628393;7516,79109278266;7413,29615015427;301,354055697719
6134;61,34;-103,500587457379;7511,22478425965;7407,72419680227;301,1308980194
6135;61,35;-103,629007401047;7500,09096427992;7396,46195687887;300,684534436205
6136;61,36;-103,886432849644;7504,78822310852;7400,90179025888;300,872851230059
6137;61,37;-104,159111341582;7485,72975006943;7381,57063872784;300,108782084749
6138;61,38;-104,293153757283;7493,30846113419;7389,01530737691;300,412618560731
6139;61,39;-104,189334139039;7443,30595805668;7339,11662391764;298,407978959677
6140;61,4;-104,106309236065;7399,56349331244;7295,45718407637;296,654309209623
6141;61,41;-104,011104621121;7381,06975476245;7277,05865014133;295,912880713306
6142;61,42;-104,034068044272;7421,70720120665;7317,67313316238;297,542067842228
6143;61,43;-103,99902615989;7442,04634511492;7338,04731895503;298,357480088028
6144;61,44;-104,230887352228;7413,7416851674;7309,51079781517;297,222724051171
6145;61,45;-104,658762436983;7412,31845082932;7307,65968839234;297,165665469298
6146;61,46;-104,978834882552;7442,70301781797;7337,72418293542;298,38380661219
6147;61,47;-104,73828509446;7453,37848299218;7348,64019789772;298,811794391417
6148;61,48;-104,214439839897;7485,58017480159;7381,3657349617;300,102785494843
6149;61,49;-103,23127166196;7455,81133790185;7352,58006623989;298,909329454571
6150;61,5;-102,671973125625;7450,90592385748;7348,23395073185;298,712667554712
6151;61,51;-103,288621538544;7443,39516281151;7340,10654127297;298,411555248325
6152;61,52;-105,01722056551;7450,46580589516;7345,44858532965;298,695022880104
6153;61,53;-107,262550894092;7442,08133653211;7334,81878563802;298,358882921412
6154;61,54;-109,219314517862;7470,24000205542;7361,02068753756;299,487785927195
6155;61,55;-110,816328144271;7465,35015280043;7354,53382465616;299,291748031961
6156;61,56;-111,785480040802;7495,90955694369;7384,12407690289;300,516898533632
6157;61,57;-112,300011731025;7534,49518135763;7422,19516962661;302,063826506651
6158;61,58;-112,131881333071;7524,86172245769;7412,72984112462;301,67761357695
6159;61,59;-111,136620373227;7552,09036413229;7440,95374375907;302,769231196556
6160;61,6;-110,775922080447;7549,59966360103;7438,82374152059;302,669377057023
6161;61,61;-108,71343390657;7585,62878780273;7476,91535389616;304,113812929644
6162;61,62;-106,503048371694;7600,33416316127;7493,83111478957;304,703362971697
6163;61,63;-104,154763600122;7578,49263165013;7474,33786805001;303,827718827503
6164;61,64;-101,882431145701;7546,5144063166;7444,63197517089;302,545686670519
6165;61,65;-99,5740825293027;7496,70090246373;7397,12681993442;300,548624196747
6166;61,66;-97,3925648262393;7494,56689208641;7397,17432726017;300,463070045492
6167;61,67;-95,4430787507503;7523,19426552082;7427,75118677007;301,610763919374
6168;61,68;-94,0613660495931;7540,87648440071;7446,81511835111;302,319657955062
6169;61,69;-93,2956614507544;7554,50087245421;7461,20521100346;302,865870367466
6170;61,7;-93,3670469906129;7591,7964640683;7498,42941707768;304,361079912845
6171;61,71;-93,5891576945979;7611,17352308113;7517,58436538654;305,137921419937
6172;61,72;-93,9574407453567;7621,08450026575;7527,12705952039;305,535260275526
6173;61,73;-94,2591850493512;7570,83293302143;7476,57374797208;303,520635496506
6174;61,74;-94,6479619989844;7549,04298904005;7454,39502704106;302,647059536876
6175;61,75;-95,3272855831849;7522,35168073866;7427,02439515548;301,576984034016
6176;61,76;-96,4303078685876;7501,32074372545;7404,89043585686;300,733837259571
6177;61,77;-97,8176831264684;7488,63614892233;7390,81846579586;300,225301896326
6178;61,78;-99,6933687279512;7477,34614339318;7377,65277466523;299,772676711848
6179;61,79;-101,805635779723;7446,38675330472;7344,581117525;298,531490459639
6180;61,8;-103,681348958799;7395,51512805133;7291,83377909253;296,492007068281
6181;61,81;-105,407066926192;7396,44188510235;7291,03481817616;296,529161485973
6182;61,82;-106,944002786446;7393,90461069369;7286,96060790725;296,427440163134
6183;61,83;-108,239307079914;7387,89236674971;7279,6530596698;296,186404583722
6184;61,84;-109,075565985612;7363,71895435958;7254,64338837397;295,217273504529
6185;61,85;-109,476758940425;7374,70409518404;7265,22733624362;295,657676423674
6186;61,86;-109,589164613084;7314,49581769715;7204,90665308407;293,243879314869
6187;61,87;-109,612219985776;7339,39945463709;7229,78723465131;294,242285669501
6188;61,88;-109,574120836523;7352,34931997682;7242,77519914029;294,761455936799
6189;61,89;-109,538724244319;7410,88515962125;7301,34643537693;297,108203699612
6190;61,9;-109,488221545092;7417,48610077922;7307,99787923413;297,372840612468
6191;61,91;-109,445388508921;7433,87875257528;7324,43336406636;298,030034891437
6192;61,92;-109,281859128224;7411,70351978339;7302,42166065517;297,141012400937
6193;61,93;-108,824369837564;7373,90516061961;7265,08079078205;295,625646509811
6194;61,94;-107,854685157049;7324,21961775084;7216,36493259379;293,633714092343
6195;61,95;-107,048672350653;7323,68437828388;7216,63570593323;293,612255921942
6196;61,96;-104,773834704308;7287,64388374735;7182,87004904305;292,167364203671
6197;61,97;-101,239098064117;7267,61032923422;7166,37123117011;291,364203276614
6198;61,98;-96,5016742967523;7269,70733635317;7173,20566205642;291,448273938193
6199;61,99;-91,558580449732;7239,29408014386;7147,73549969413;290,228982621922
6200;62;-87,6244685630616;7237,56100806726;7149,9365395042;290,159502401885
6201;62,01;-85,5720882619268;7292,33161256637;7206,75952430445;292,355298931959
6202;62,02;-86,1146250537032;7280,73798352046;7194,62335846676;291,890501242345
6203;62,03;-88,928499992524;7246,77391061125;7157,84541061872;290,528854897133
6204;62,04;-92,9705444233254;7231,90999692821;7138,93945250489;289,932948929197
6205;62,05;-97,2715880416361;7254,38000780628;7157,10841976464;290,833789304577
6206;62,06;-101,4004184466;7230,20680464992;7128,80638620332;289,86466661373
6207;62,07;-105,059646405817;7252,76473586297;7147,70508945715;290,769031784358
6208;62,08;-107,770460621958;7285,815532104;7178,04507148204;292,094064151007
6209;62,09;-109,719779850991;7365,68317681799;7255,963396967;295,296020724829
6210;62,1;-111,092864107106;7374,69435286505;7263,60148875794;295,657285846457
6211;62,11;-111,821471230788;7407,13089126631;7295,30942003552;296,957692134109
6212;62,12;-112,01730981969;7468,05610892272;7356,03879910303;299,400231937118
6213;62,13;-111,749310443664;7548,22419443352;7436,47488398985;302,614233418334
6214;62,14;-110,821047408207;7481,15599265287;7370,33494524467;299,925416559455
6215;62,15;-109,452484664194;7423,83582438584;7314,38333972165;297,627406016481
6216;62,16;-107,870303758735;7421,49563186609;7313,62532810736;297,53358586128
6217;62,17;-106,569904776905;7420,94872894149;7314,37882416458;297,511660093706
6218;62,18;-105,702438562056;7391,95635752891;7286,25391896685;296,349333164351
6219;62,19;-105,465226479127;7386,42940805619;7280,96418157707;296,127753421256
6220;62,2;-106,165957444977;7402,44826893173;7296,28231148676;296,76996212879
6221;62,21;-107,370925821595;7416,57257021348;7309,20164439189;297,336216454953
6222;62,22;-108,918695781086;7391,49993481048;7282,58123902939;296,331034819271
6223;62,23;-110,488883027681;7342,51521630898;7232,0263332813;294,367199000844
6224;62,24;-112,174946686617;7334,46683433465;7222,29188764803;294,044533049399
6225;62,25;-113,644662516184;7319,58150962299;7205,93684710681;293,447768696516
6226;62,26;-114,755165597756;7275,64380726626;7160,8886416685;291,686271717313
6227;62,27;-115,721369701527;7238,87610344007;7123,15473373854;290,21222560775
6228;62,28;-116,47005936741;7269,06578676137;7152,59572739396;291,422553711432
6229;62,29;-116,861116102077;7289,20375528646;7172,34263918438;292,229900678195
6230;62,3;-118,001698413963;7267,21802218651;7149,21632377255;291,348475379105
6231;62,31;-117,725814135687;7279,48211782356;7161,75630368787;291,840152600683
6232;62,32;-117,129436534293;7300,81469198597;7183,68525545167;292,695392245229
6233;62,33;-116,330266381731;7332,5160737909;7216,18580740916;293,966325527825
6234;62,34;-115,313678557935;7341,58477001134;7226,27109145341;294,329896678358
6235;62,35;-114,133026904337;7364,30799601943;7250,1749691151;295,240888647079
6236;62,36;-112,862209348862;7345,38520579712;7232,52299644826;294,482259132406
6237;62,37;-111,673975619265;7365,34918973774;7253,67521411848;295,282630920598
6238;62,38;-110,751103411386;7359,88339783659;7249,13229442521;295,063503032556
6239;62,39;-109,934630915076;7350,70088312362;7240,76625220854;294,695368809308
6240;62,4;-109,40254875731;7348,86142424111;7239,4588754838;294,621623458707
6241;62,41;-109,186240685558;7376,40009074944;7267,21385006388;295,725670217271
6242;62,42;-109,225803556662;7363,75273703448;7254,52693347782;295,218627878486
6243;62,43;-109,744394357008;7375,02547323123;7265,28107887422;295,670560721872
6244;62,44;-110,403603384888;7345,31954240986;7234,91593902497;294,479626635664
6245;62,45;-111,130021656128;7368,71888250198;7257,58886084585;295,417724548772
6246;62,46;-111,634704559475;7347,32905707347;7235,69435251399;294,560189656026
6247;62,47;-111,862469219547;7372,18060815334;7260,3181389338;295,55650784764
6248;62,48;-111,909678846049;7375,62652262768;7263,71684378163;295,694657264008
6249;62,49;-111,786954654223;7374,87354953422;7263,08659487999;295,664469981596
6250;62,5;-111,399851472647;7348,20773574563;7236,80788427298;294,595416573768
6251;62,51;-110,984425703424;7328,99297931481;7218,00855361139;293,825081904599
6252;62,52;-110,510410352185;7328,83653758172;7218,32612722954;293,818810032711
6253;62,53;-110,265245110154;7352,8298859964;7242,56464088624;294,780722205775
6254;62,54;-110,256695968707;7345,96432394933;7235,70762798063;294,505476433744
6255;62,55;-110,425944777341;7308,47491727089;7198,04897249355;293,002496690288
6256;62,56;-110,94198561113;7331,80785328022;7220,86586766909;293,937932411588
6257;62,57;-111,685904401958;7330,46657793365;7218,78067353169;293,884159630024
6258;62,58;-112,758532562939;7347,07787531249;7234,31934274956;294,550119582047
6259;62,59;-113,900778473159;7337,50866310514;7223,60788463198;294,166482352686
6260;62,6;-114,988080073024;7302,6866346862;7187,69855461317;292,770439897583
6261;62,61;-115,973555185822;7308,77276808367;7192,79921289785;293,014437763189
6262;62,62;-116,711915825321;7320,42755191018;7203,71563608486;293,481687195965
6263;62,63;-117,17906840786;7333,88092134751;7216,70185293965;294,021043337794
6264;62,64;-117,208578538784;7304,20604769694;7186,99746915816;292,831354357945
6265;62,65;-117,645530776944;7272,44789449516;7154,80236371822;291,558145065483
6266;62,66;-116,35510567026;7301,0855291219;7184,73042345164;292,70625031862
6267;62,67;-113,923660068046;7271,65772825804;7157,73406818999;291,526466680745
6268;62,68;-109,998498418416;7285,27751800434;7175,27901958592;292,072494743403
6269;62,69;-104,449995090324;7302,13691720453;7197,68692211421;292,748401292207
6270;62,7;-98,8423273245995;7277,35466823207;7178,51234090747;291,754861476482
6271;62,71;-96,0782151115007;7296,96840963713;7200,89019452563;292,541191766478
6272;62,72;-97,4851930166884;7281,73042338404;7184,24523036735;291,930288935555
6273;62,73;-101,60624630757;7278,13869545005;7176,53244914248;291,786293743124
6274;62,74;-105,357434719346;7292,73767322331;7187,38023850396;292,371578222459
6275;62,75;-107,411857687211;7313,35751633484;7205,94565864763;293,198243919671
6276;62,76;-108,264539686805;7360,50716194793;7252,24262226113;295,088510225443
6277;62,77;-108,294678348045;7363,47421872456;7255,17954037652;295,2074618608
6278;62,78;-107,954973878795;7338,12442770834;7230,16945382955;294,191168839013
6279;62,79;-107,146302847953;7377,09019209541;7269,94388924745;295,75333692197
6280;62,8;-106,093052196943;7381,59060553878;7275,49755334184;295,933762029804
6281;62,81;-104,984008535021;7395,41463258537;7290,43062405035;296,48797812616
6282;62,82;-103,450992101901;7412,36433903095;7308,91334692905;297,167505163324
6283;62,83;-101,59157571003;7453,76029991228;7352,16872420225;298,827101731475
6284;62,84;-99,5700860543586;7443,57878197278;7344,00869591842;298,418916684644
6285;62,85;-98,074856822391;7476,10940479969;7378,0345479773;299,723094890777
6286;62,86;-97,8982035290697;7539,45705166741;7441,55884813834;302,262751782509
6287;62,87;-99,3200844638385;7518,56108372895;7419,24099926511;301,425016024224
6288;62,88;-101,996787289761;7457,52062116431;7355,52383387455;298,977855962375
6289;62,89;-105,312477458525;7432,76668718401;7327,45420972549;297,985451316914
6290;62,9;-108,411132817558;7374,62501097802;7266,21387816046;295,654505875772
6291;62,91;-110,888164444444;7397,07274764039;7286,18458319594;296,554453260359
6292;62,92;-112,629153555835;7401,74256916725;7289,11341561141;296,741670071247
6293;62,93;-113,634628468934;7385,50202247784;7271,86739400891;296,090573805409
6294;62,94;-113,999512998734;7401,45174907733;7287,4522360786;296,730010865545
6295;62,95;-113,850678998534;7452,03896594549;7338,18828694695;298,758092101475
6296;62,96;-113,346873382725;7440,39605967342;7327,0491862907;298,291318849181
6297;62,97;-112,638318170386;7437,1234976894;7324,48517951902;298,160119270234
6298;62,98;-111,882906736193;7435,49226654526;7323,60935980907;298,094721933125
6299;62,99;-111,148830616091;7414,40563049453;7303,25679987844;297,249342140542
6300;63;-111,045211193944;7416,04689165735;7305,00168046341;297,315141588973
6301;63,01;-110,233949600059;7391,2129976217;7280,97904802164;296,319531282123
6302;63,02;-109,556971740922;7409,8593605427;7300,30238880178;297,067078609286
6303;63,03;-108,693500482004;7396,4860423652;7287,79254188319;296,530931785305
6304;63,04;-107,718427627417;7371,12832429587;7263,40989666846;295,514320961736
6305;63,05;-106,732001754417;7433,84712790537;7327,11512615095;298,028767033595
6306;63,06;-105,910006642886;7426,53619990724;7320,62619326435;297,735666190967
6307;63,07;-105,334911605881;7463,36545873478;7358,03054712889;299,212180088856
6308;63,08;-105,127621452228;7438,27823368288;7333,15061223065;298,206413542696
6309;63,09;-105,61348284233;7441,08528238886;7335,47179954653;298,318950328892
6310;63,1;-106,564390092019;7475,49726440109;7368,93287430907;299,698553701658
6311;63,11;-108,159418273472;7526,67437483683;7418,51495656336;301,750284233788
6312;63,12;-110,198596107008;7518,13665649887;7407,93806039187;301,408000403389
6313;63,13;-112,278757987679;7530,2730106138;7417,99425262612;301,894556367067
6314;63,14;-114,083699276398;7522,1974478951;7408,1137486187;301,570800718242
6315;63,15;-115,589023435363;7541,51326366921;7425,92424023385;302,345186935817
6316;63,16;-116,431107132465;7557,91918955841;7441,48808242594;303,0029133836
6317;63,17;-116,616382524142;7606,84287529645;7490,22649277231;304,964302350629
6318;63,18;-115,832481315189;7622,54760401481;7506,71512269962;305,593917253383
6319;63,19;-113,837612525332;7608,6521011006;7494,81448857527;305,036835633385
6320;63,2;-111,094986827813;7621,69062010883;7510,59563328102;305,559560095848
6321;63,21;-107,864101169128;7591,30332885518;7483,43922768606;304,341309735033
6322;63,22;-104,636564459247;7644,58984724207;7539,95328278282;306,477608087839
6323;63,23;-101,875655267778;7643,25254205213;7541,37688678435;306,423994472971
6324;63,24;-99,70293486227;7667,85563455931;7568,15269969704;307,410351765362
6325;63,25;-98,5820946292067;7637,23486801851;7538,6527733893;306,182741197003
6326;63,26;-98,3010005333012;7618,83280084217;7520,53180030887;305,444987878019
6327;63,27;-99,1682009507025;7572,87751530664;7473,70931435593;303,602604405346
6328;63,28;-100,826200794121;7524,38749270159;7423,56129190747;301,658601333751
6329;63,29;-102,48092187761;7526,73658881924;7424,25566694163;301,752778441181
6330;63,3;-103,690104700915;7540,89812567133;7437,20802097041;302,32052557059
6331;63,31;-103,999494881107;7541,82035310174;7437,82085822063;302,357498392237
6332;63,32;-102,834366138893;7477,07020551119;7374,2358393723;299,761614145544
6333;63,33;-100,435354653168;7453,0807342646;7352,64537961143;298,799857411191
6334;63,34;-97,6721823580173;7494,37975910301;7396,70757674499;300,455567737286
6335;63,35;-98,4494563181522;7469,12614986178;7370,67669354362;299,443130718362
6336;63,36;-100,537648820361;7514,1282883415;7413,59063952114;301,247301777333
6337;63,37;-103,325266241378;7466,39786368038;7363,072597439;299,333751583606
6338;63,38;-105,643534978584;7442,38942257899;7336,74588760041;298,371234332883
6339;63,39;-107,331671001424;7437,14469907256;7329,81302807114;298,160969250328
6340;63,4;-108,576465359744;7417,25746721294;7308,6810018532;297,363674513315
6341;63,41;-109,643868301339;7383,8485144739;7274,20464617256;296,024283371503
6342;63,42;-110,789313526241;7386,51254785426;7275,72323432802;296,131086561026
6343;63,43;-112,114295739846;7434,33413843064;7322,2198426908;298,048291667863
6344;63,44;-113,57605175041;7471,75294604816;7358,17689429775;299,548441039546
6345;63,45;-114,846782740787;7471,83186758365;7356,98508484286;299,551605065859
6346;63,46;-115,729863909497;7471,74836931755;7356,01850540806;299,548257554823
6347;63,47;-115,894371380586;7460,68879839672;7344,79442701614;299,104870674687
6348;63,48;-115,523512135102;7428,79983836558;7313,27632623048;297,82641723375
6349;63,49;-114,728821144698;7437,77847965628;7323,04965851158;298,186378011456
6350;63,5;-113,621835452578;7426,11284850134;7312,49101304877;297,718693700768
6351;63,51;-112,814490726753;7411,46503986345;7298,6505491367;297,131451553736
6352;63,52;-112,742258678512;7412,9314903956;7300,18923171709;297,190242706755
6353;63,53;-113,391520141196;7389,64243398451;7276,25091384332;296,256566152993
6354;63,54;-114,332394904931;7397,86564166238;7283,53324675745;296,586241004134
6355;63,55;-115,083623604335;7396,75325790683;7281,66963430249;296,541644666137
6356;63,56;-115,604947581069;7383,42279431332;7267,81784673225;296,007215916069
6357;63,57;-115,791344022781;7383,36699390854;7267,57564988576;296,004978834038
6358;63,58;-115,535061282228;7391,61857965246;7276,08351837023;296,335791384124
6359;63,59;-115,190009739728;7415,53885519654;7300,34884545681;297,294774008443
6360;63,6;-114,717915496;7416,54134184412;7301,82342634812;297,334964485111
6361;63,61;-114,004665862595;7403,53018057472;7289,52551471212;296,813336815873
6362;63,62;-112,989220840773;7379,26402893634;7266,27480809557;295,840487747416
6363;63,63;-111,467874658972;7382,1582365601;7270,69036190113;295,956518803047
6364;63,64;-109,358427283589;7375,7643238914;7266,40589660781;295,700181824846
6365;63,65;-106,902855707356;7387,13910107933;7280,23624537198;296,156205571673
6366;63,66;-104,823504800377;7331,74537111925;7226,92186631887;293,935427452706
6367;63,67;-103,321468977316;7372,27826986298;7268,95680088566;295,560423182245
6368;63,68;-102,734628974353;7372,76980827329;7270,03517929894;295,580129342979
6369;63,69;-103,529116224896;7371,9606306227;7268,4315143978;295,547688775751
6370;63,7;-106,513942569587;7395,423623016;7288,90968044641;296,488338559581
6371;63,71;-108,991541201957;7383,95958273802;7274,96804153606;296,028736185402
6372;63,72;-111,770230875166;7379,97399078835;7268,20375991318;295,868950675393
6373;63,73;-114,315582732686;7405,07173140432;7290,75614867164;296,875138798772
6374;63,74;-116,581327045784;7416,21386762319;7299,63254057741;297,321835786522
6375;63,75;-118,79183882564;7444,93148618832;7326,13964736268;298,473147658537
6376;63,76;-120,815933152495;7468,46389768533;7347,64796453284;299,416580508731
6377;63,77;-122,424897757992;7397,9639662516;7275,5390684936;296,590182914102
6378;63,78;-123,592831670973;7452,16216903378;7328,56933736281;298,763031410001
6379;63,79;-124,332316076112;7459,56010861704;7335,22779254093;299,059620615382
6380;63,8;-124,629042215857;7459,69719890638;7335,06815669053;299,065116672699
6381;63,81;-124,628593945458;7495,89314002763;7371,26454608217;300,516240366579
6382;63,82;-124,206145095811;7499,28931160532;7375,08316650951;300,652395551172
6383;63,83;-123,387834372873;7470,87677980855;7347,48894543568;299,513314847197
6384;63,84;-122,043585749088;7497,49896697734;7375,45538122825;300,58061922959
6385;63,85;-120,425291773439;7481,15525149259;7360,72995971915;299,925386845757
6386;63,86;-119,113194335483;7435,08602689987;7315,97283256439;298,078435466838
6387;63,87;-117,982222004232;7436,27185433324;7318,28963232901;298,125976219533
6388;63,88;-116,967473548143;7428,48941439397;7311,52194084583;297,813972093041
6389;63,89;-116,487943091198;7461,94971731371;7345,46177422251;299,155421903908
6390;63,9;-116,333738868538;7471,88508377502;7355,55134490649;299,553738544746
6391;63,91;-116,04966651525;7460,02926343732;7343,97959692207;299,07842940042
6392;63,92;-115,452108712455;7427,09800906223;7311,64590034977;297,758189561019
6393;63,93;-114,954369165459;7444,55436263356;7329,5999934681;298,458028479179
6394;63,94;-114,895418633313;7433,74749408926;7318,85207545595;298,024772635693
6395;63,95;-115,175854049232;7426,80737303088;7311,63151898165;297,746537734369
6396;63,96;-115,823236652208;7439,59107789297;7323,76784124076;298,25904649768
6397;63,97;-116,458923060022;7437,78670052807;7321,32777746804;298,186707592659
6398;63,98;-117,273680494785;7402,72084756923;7285,44716707444;296,780890020345
6399;63,99;-118,440259187109;7365,68188314718;7247,24162396007;295,295968860551
6400;64;-119,913822656949;7337,35052510835;7217,4367024514;294,160142476255
6401;64,01;-121,632240620398;7349,10607906386;7227,47383844346;294,631431862608
6402;64,02;-123,59331941415;7356,01787144251;7232,42455202836;294,908531044924
6403;64,03;-125,543429278386;7320,5687534799;7195,02532420151;293,48734807774
6404;64,04;-127,116348782074;7359,10021996685;7231,98387118477;295,032104816952
6405;64,05;-128,935402092333;7362,83557473534;7233,90017264301;295,181858121928
6406;64,06;-129,611723204927;7354,00524068096;7224,39351747603;294,827843097749
6407;64,07;-129,628750265713;7335,73697900571;7206,10822874;294,095454146343
6408;64,08;-128,990080895143;7348,79854818763;7219,80846729249;294,619102708364
6409;64,09;-127,522291403452;7337,47144375943;7209,94915235597;294,164990199899
6410;64,1;-125,198321176468;7342,33934225121;7217,14102107474;294,360148071804
6411;64,11;-122,493551326621;7330,52096734147;7208,02741601485;293,88634014408
6412;64,12;-120,14013660824;7288,8944828099;7168,75434620166;292,217501701827
6413;64,13;-118,495967329749;7265,70240036746;7147,20643303771;291,287712910594
6414;64,14;-118,043444520642;7300,32828307005;7182,2848385494;292,675891729952
6415;64,15;-118,7635517903;7289,46067205673;7170,69712026643;292,240200673199
6416;64,16;-120,484791324605;7318,44749882285;7197,96270749824;293,402305313324
6417;64,17;-122,413198317701;7310,71477794246;7188,30157962476;293,092294462933
6418;64,18;-124,09478295461;7311,90552839894;7187,81074544433;293,14003258349
6419;64,19;-125,175160716727;7326,24623897355;7201,07107825683;293,714962928088
6420;64,2;-125,344857337829;7320,48635653372;7195,1414991959;293,484044719485
6421;64,21;-124,891804885763;7311,27184121443;7186,38003632867;293,114627566809
6422;64,22;-123,867345817005;7345,96924493676;7222,10189911975;294,505673719993
6423;64,23;-122,090962607941;7292,99712249971;7170,90615989177;292,381979747622
6424;64,24;-119,399327726009;7316,55512334797;7197,15579562196;293,326438494994
6425;64,25;-116,33472474235;7303,67326533829;7187,33854059594;292,809994694944
6426;64,26;-113,608517802242;7304,25771793665;7190,64920013441;292,833425858416
6427;64,27;-111,716764436937;7304,04323098424;7192,3264665473;292,824826908119
6428;64,28;-110,883482913638;7311,23125492461;7200,34777201097;293,113000430589
6429;64,29;-110,95514095734;7311,87269480078;7200,91755384344;293,138716258764
6430;64,3;-111,443034433307;7315,83004183552;7204,38700740221;293,297369407961
6431;64,31;-112,221666417306;7326,46339700096;7214,24173058365;293,723668963879
6432;64,32;-113,226629687984;7357,95423513848;7244,7276054505;294,986161385568
6433;64,33;-114,117721810495;7345,50276308208;7231,38504127158;294,486972096244
6434;64,34;-114,411333260136;7358,39292532788;7243,98159206774;295,003748819639
6435;64,35;-114,202927760042;7377,76892746276;7263,56599970271;295,780547955664
6436;64,36;-113,897172730711;7370,42167684325;7256,52450411254;295,485990910632
6437;64,37;-113,737689547645;7345,399184962;7231,66149541436;294,4828195681
6438;64,38;-114,506873055616;7357,58891633369;7243,08204327807;294,971515467904
6439;64,39;-116,402590841103;7372,61222873344;7256,20963789234;295,573811855524
6440;64,4;-119,936078795167;7388,63507497539;7268,69899618022;296,216180339526
6441;64,41;-122,281020622707;7363,30966637012;7241,02864574741;295,200864827735
6442;64,42;-123,670671422049;7387,74488355231;7264,07421213026;296,180491866562
6443;64,43;-123,775530466872;7380,30048193278;7256,5249514659;295,882039961674
6444;64,44;-122,434969206552;7353,97417933106;7231,5392101245;294,826597823848
6445;64,45;-119,415308523602;7391,42002231804;7272,00471379444;296,327831064716
6446;64,46;-114,695084010147;7387,53191125321;7272,83682724306;296,171953639905
6447;64,47;-109,3327172632;7376,38506791762;7267,05235065442;295,72506794015
6448;64,48;-104,868854983925;7381,10224753935;7276,23339255542;295,914183374239
6449;64,49;-102,719487128049;7401,63258327484;7298,91309614679;296,73726065048
6450;64,5;-102,980904383703;7415,31985789257;7312,33895350886;297,285994234611
6451;64,51;-105,245061717065;7471,78246422567;7366,5374025086;299,549624446455
6452;64,52;-107,677251392851;7481,03779093797;7373,36053954512;299,920677759914
6453;64,53;-108,847248325222;7481,75501841089;7372,90777008567;299,949431972337
6454;64,54;-108,287621610045;7457,98532733532;7349,69770572528;298,996486397572
6455;64,55;-106,000766461411;7424,06419720026;7318,06343073885;297,636561661887
6456;64,56;-102,870052788083;7410,13827165871;7307,26821887063;297,078260374876
6457;64,57;-100,420420747445;7385,63983422776;7285,21941348032;296,096098786647
6458;64,58;-99,8680792508635;7373,98626869585;7274,11818944499;295,628898196258
6459;64,59;-101,356888680943;7359,40269220021;7258,04580351927;295,044231166233
6460;64,6;-103,660244679842;7398,87166513645;7295,21142045661;296,626573274952
6461;64,61;-105,61526159793;7417,57351938989;7311,95825779196;297,376345293195
6462;64,62;-107,042159649354;7419,97817336812;7312,93601371877;297,47274975887
6463;64,63;-107,958801626499;7438,0910941218;7330,1322924953;298,198910970785
6464;64,64;-108,410776259346;7416,71945899673;7308,30868273738;297,342105341583
6465;64,65;-108,780226310015;7399,56486403122;7290,7846377212;296,654364162814
6466;64,66;-109,047173734572;7422,23055960335;7313,18338586878;297,563049691195
6467;64,67;-109,101584375399;7414,84292628767;7305,74134191228;297,266873672172
6468;64,68;-108,780559003483;7457,76885804046;7348,98829903698;298,987807973609
6469;64,69;-107,766641925679;7432,95037428689;7325,18373236121;297,992815477065
6470;64,7;-106,413605503164;7438,58178179128;7332,16817628811;298,218583024651
6471;64,71;-104,739622934154;7425,75612483708;7321,01650190293;297,704392369034
