n_update;cutoff_factor;cutoff_radius_nm;seed;original_runtime_s;optimized_runtime_s;speedup;list_force_relative_l2;cutoff_force_relative_l2;total_force_relative_l2;list_force_absolute_l2_kJ_per_mol_nm;cutoff_force_absolute_l2_kJ_per_mol_nm;total_force_absolute_l2_kJ_per_mol_nm;list_energy_absolute_error_kJ_mol;cutoff_energy_absolute_error_kJ_mol;total_energy_absolute_error_kJ_mol;n_missing_pairs_max;missed_pair_fraction_max
45;3,0;1,02;2;153,6621980839991;0,07557995896786451;2033,1077203856912;0,0018058966926537397;0,0019459119009967714;0,002648147435602984;0,9447949918314268;0,7725160099436292;1,2041419342678152;0,6873509628441781;5,990225917079741;6,57584108697408;75;0,0684931506849315
34;3,0;1,02;2;153,6621980839991;0,07672791701043025;2002,6895564375943;0,0008308948722966831;0,0013605468161565842;0,0015921465088715684;0,47287567236895933;0,7640411090013238;0,8850706689261358;0,32501428934938303;5,960428315031109;6,1902617959528925;43;0,03923357664233577
35;2,8;0,952;3;153,75830283400137;0,07257462502457201;2118,6234552633587;0,002339448421514067;0,003213148034307081;0,003985427721544096;0,8600468540561546;1,1505417629062948;1,432341318679384;0,5163515780460273;7,515804986447733;7,946969530800629;43;0,04931192660550459
22;2,8;0,952;2;153,6621980839991;0,12539850000757724;1225,3910379686681;0,0006740534187544787;0,002592464571444395;0,0026384672819418087;0,37339315400282924;1,1373896462071458;1,1960739819210857;0,09335596972356086;7,326814049892917;7,400932561952175;10;0,011312217194570135
31;2,8;0,952;1;155,08813633397222;0,09940020798239857;1560,2395556499707;0,0019018560916030489;0,003675592637229662;0,004146988228756121;0,7499988770847577;1,1848162066615209;1,3743680131584626;0,4251906271167627;7,47931602546916;7,773141837790206;35;0,03854625550660793
32;2,0;0,68;1;155,08813633397222;0,08829333301400766;1756,5101581267481;0,013579806936686886;0,019576354449710665;0,02399833419920643;6,290784322092147;7,519644414626369;9,832180187774963;1,4948627709966331;20,927621657191523;22,36820403045101;16;0,05
30;2,5;0,8500000000000001;1;155,08813633397222;0,09574070799862966;1619,8766394770341;0,004005968319861786;0,006664453070222853;0,007794001979543574;1,2878021366908545;2,14255374570454;2,5056922089994225;0,5845747117005118;10,314114152106356;10,8569659563519;27;0,04160246533127889
42;2,9;0,986;1;155,08813633397222;0,07316079101292416;2119,825854624443;0,003955835324855836;0,003762833067271246;0,005447181719256614;1,0055979369481014;0,9851188988889861;1,384796603305618;0,8080206281263855;6,774910718076512;7,43038396117872;75;0,07470119521912351
28;2,6;0,8840000000000001;2;153,6621980839991;0,09780587500426918;1571,09374132476;0,0022717469532986113;0,0029973433282610134;0,003771664300535387;1,2990175086496767;1,743058605944013;2,156764678622048;0,32715509973129997;9,252446675100913;9,526841608734088;18;0,025423728813559324
48;2,9;0,986;3;153,75830283400137;0,07425608299672604;2070,649253621156;0,0056476723147617204;0,0022939175241069826;0,006063482606524501;2,298893235436638;0,941447491918092;2,468072210148191;1,2163113862395676;6,7184760011702735;7,9127544191608905;88;0,09007164790174002
21;2,8;0,952;1;155,08813633397222;0,12523929099552333;1238,3345122858914;0,0006589882034660077;0,003502571201878735;0,0035683105137137173;0,25716950245625353;1,196043960726502;1,218492357167486;0,07191355873587213;7,513147834860462;7,572902709910949;7;0,007847533632286996
25;2,1;0,7140000000000001;3;153,75830283400137;0,11425291700288653;1345,7713541801015;0,009009233151842391;0,015561338391676964;0,017859304088604994;3,1622098717803397;5,463742870187457;6,2705818050210596;0,6337843492182884;17,305194062733534;17,786083518721455;8;0,0221606648199446
2;2,4;0,8160000000000001;1;155,08813633397222;1,2721887500374578;121,9065459660808;2,113101520865509e-18;0,008081169587990997;0,008081169587990997;7,36602072751967e-16;2,7286458768106843;2,7286458768106843;1,4210854715202004e-14;11,67100297898881;11,671002978988795;0;0,0
6;2,3;0,782;3;153,75830283400137;0,4127102089696564;372,55754641462266;5,116535933828719e-18;0,009021729865111431;0,009021729865111431;1,9984014443252818e-15;3,309133650123833;3,309133650123833;1,4210854715202004e-14;13,187703510717967;13,187703510717952;0;0,0
19;2,7;0,9180000000000001;1;155,08813633397222;0,15431245794752613;1005,0266737809974;0,0005325554299246645;0,003299986996504784;0,003345956226240973;0,23566373871952884;1,4602838745075932;1,4806258106965515;0,04933366047471566;8,414959946722234;8,46429360719695;4;0,005082592121982211
47;2,4;0,8160000000000001;1;155,08813633397222;0,06788629101356491;2284,528054463644;0,009918125143143643;0,004628040779157845;0,010947175537837835;5,807165075286269;2,709854932095806;6,409895469660606;2,6924996260334524;11,751434591319907;14,443934217353359;61;0,10777385159010601
20;2,0;0,68;1;155,08813633397222;0,13884949998464435;1116,9513491307043;0,0034217665500879007;0,023405852573860814;0,023661490992738097;1,7244772345788137;7,43931952152533;7,520571673054708;0,2754255985182965;20,6739116895111;20,75833614069542;4;0,011834319526627219
21;2,0;0,68;2;153,6621980839991;0,11189987498801202;1373,2115259329926;0,007676720137818531;0,017534753297027934;0,018469603564272605;3,0828210814652772;7,155571906666376;7,418395798389968;0,4136712760712271;20,1760699759091;20,316291558645858;4;0,012232415902140673
15;2,3;0,782;3;153,75830283400137;0,17069391603581607;900,7837326887435;0,0007882486402407662;0,008600621759796593;0,008663641544601695;0,29811245862426855;3,4028502912488454;3,4028502912488454;0,02753776268950503;13,465970859601143;13,465970859601143;1;0,002066115702479339
31;2,5;0,8500000000000001;1;155,08813633397222;0,09381687501445413;1653,0942467448226;0,003113733408963709;0,006545714653221841;0,007213560947557453;1,5769277201602798;2,223774133151038;2,7318941922882147;0,7162908512491555;10,470638136366475;11,18692898761563;30;0,04709576138147567
14;2,8;0,952;1;155,08813633397222;0,20915641699684784;741,4935604691943;0,00012093209189355232;0,002447705994178356;0,002447705994178356;0,10629413458824442;1,1673809642000852;1,1673809642000852;0,016847385713916196;7,442210842796655;7,459058228510571;2;0,002242152466367713
28;2,4;0,8160000000000001;2;153,6621980839991;0,09148562501650304;1679,6321614054675;0,0032057909315811924;0,004692677791362019;0,00567832710801194;1,831868088881844;2,695082142856047;3,245028223576595;0,5587196887570798;11,767712540221439;12,326432228978518;18;0,03314917127071823
2;2,6;0,8840000000000001;1;155,08813633397222;1,3241712920134887;117,12090215922942;4,206754907118269e-18;0,004910810450864336;0,004910810450864336;1,5308086947209207e-15;1,6776012910334404;1,6776012910334404;0,0;8,954459911365234;8,954459911365234;0;0,0
49;2,7;0,9180000000000001;2;153,6621980839991;0,0706176669918932;2175,9738692817377;0,005306946950718407;0,002830303959255267;0,005956886896254551;2,681164076411112;1,3950272554691507;3,0095328809369195;1,3236942595350456;8,173714779405913;9,497409038940958;69;0,08756345177664974
38;2,5;0,8500000000000001;3;153,75830283400137;0,06833924999227747;2249,926694416115;0,00987631190882873;0,004769043624902845;0,01081544983568025;4,661836361400879;2,189418909655129;5,105182588503832;1,1053809805683414;10,613694934576941;11,575080309362377;37;0,060655737704918035
15;2,2;0,7480000000000001;1;155,08813633397222;0,16442145797191188;943,2353796574771;0,0007600235683498451;0,008777587950116371;0,008777587950116371;0,5609430446023698;4,33468864351381;4,33468864351381;0,047520739656349065;15,387733711565389;15,387733711565389;1;0,00228310502283105
37;2,1;0,7140000000000001;1;155,08813633397222;0,06731637503253296;2303,869396696131;0,021505859668274098;0,018242276883488288;0,026608935125277604;8,60167130371389;5,634466099244298;10,29012865751896;2,5267484815235974;17,683090237400606;20,209838718924203;30;0,08042895442359249
45;2,6;0,8840000000000001;1;155,08813633397222;0,07108304201392457;2181,788116265364;0,009003277393831681;0,005527980020666883;0,0106880778997427;2,901936862142977;1,7818509470006136;3,4451213021886726;1,5025769444082897;9,30061758691592;10,754708302950121;66;0,09166666666666666
11;2,8;0,952;1;155,08813633397222;0,2654814589768648;584,176902340616;3,540118963007114e-18;0,00264131498375538;0,00264131498375538;1,7331719393421197e-15;1,1690047317334324;1,1690047317334324;1,4210854715202004e-14;7,455721068270634;7,455721068270634;0;0,0
41;1,0;0,34;1;155,08813633397222;0,05165224999655038;3002,5436712694964;1,0;0,0027007254060051203;1,0;87501538873,23193;165,69042946133385;87501538873,23099;379293572,2441648;112,90547387379138;379293469,6334015;10;1,0
28;2,5;0,8500000000000001;3;153,75830283400137;0,09324583294801414;1648,9562908374016;0,0031160938691640705;0,004524059910777039;0,005468350543327899;1,4496382563791457;2,2192190544841393;2,576779282381931;0,3870755436866631;10,664011177125317;11,05108672081198;17;0,028428093645484948
46;2,2;0,7480000000000001;2;153,6621980839991;0,06687591702211648;2297,7209872603557;0,018920706642751403;0,010378324171358377;0,021747695509865238;7,973395009024047;4,255847981513549;8,981491805746801;3,4206885375686085;15,118035947125037;18,182272741253797;47;0,10930232558139535
14;2,5;0,8500000000000001;3;153,75830283400137;0,19497349997982383;788,6112874309202;0,0006512259062153212;0,005710254246502221;0,005710254246502221;0,25889910090683343;2,1238988078440073;2,1238988078440073;0,024387951233947547;10,52823735438973;10,52823735438973;1;0,0016181229773462784
34;2,9;0,986;1;155,08813633397222;0,07359162496868521;2107,4155707251402;0,0011236860449401506;0,0020909157031661916;0,002389388049902175;0,6446166118257082;0,9672474573526068;1,146234583715493;0,35230225109120283;6,709157831693176;7,037641346651029;40;0,04024144869215292
4;2,2;0,7480000000000001;3;153,75830283400137;0,6567168749752454;234,13179818136575;3,7883060538302106e-18;0,011724321619656251;0,011724321619656251;1,3699000466497265e-15;4,240205666088219;4,240205666088219;1,4210854715202004e-14;15,096086024551752;15,096086024551752;0;0,0
3;2,4;0,8160000000000001;2;153,6621980839991;0,8607034580199979;178,53094076964757;1,945317766481232e-18;0,003917334625360024;0,003917334625360024;1,431515843110592e-15;2,6506761635650387;2,6506761635650387;1,4210854715202004e-14;11,541546062628527;11,541546062628527;0;0,0
47;2,8;0,952;3;153,75830283400137;0,07221812498755753;2129,081900983893;0,007319197430736929;0,0029868564866537472;0,00782009635084;2,9787306161023865;1,1674913604319452;3,182593619659319;1,2966676390716572;7,549464938304027;8,715196863563548;77;0,08840413318025259
44;2,3;0,782;3;153,75830283400137;0,06664108403492719;2307,2599292264704;0,02461367818385567;0,0086921664360227;0,026056771811203264;9,149507126577733;3,399816640087588;9,685097132318367;2,2324413009843482;13,478194824256605;15,363639701103978;40;0,0847457627118644
8;2,2;0,7480000000000001;1;155,08813633397222;0,31562837498495355;491,3630985850543;1,1680383532634356e-18;0,013497391801758;0,013497391801758;5,117875266520903e-16;4,433997449926242;4,433997449926242;1,4210854715202004e-14;15,355358123355273;15,35535812335526;0;0,0
10;1,0;0,34;2;153,6621980839991;0,20121737499721348;763,662671208821;0,0;0,6187642473133428;0,6187642473133428;0,0;261,3993974010976;261,3993974010976;0,0;124,97567604421351;124,97567604421351;0;0,0
11;1,0;0,34;2;153,6621980839991;0,18508670799201354;830,2173600204159;0,0;0,4604833831484776;0,4604833831484776;0,0;225,35255671284574;225,35255671284574;0,0;125,07643156888439;125,07643156888439;0;0,0
23;2,1;0,7140000000000001;3;153,75830283400137;0,11524737498257309;1334,1588288431874;0,008770691623670746;0,01859119187955131;0,020421210293971846;2,6093978415030468;5,533860782954093;6,078584714655563;0,4353112715655527;17,434224932206277;17,84486059796646;7;0,019337016574585635
29;2,4;0,8160000000000001;3;153,75830283400137;0,09434358298312873;1629,769592930318;0,0035641188934210435;0,005252538891673503;0,006301711920768038;1,7864121182861845;2,7266162671266563;3,240919972605656;0,4943928625671248;11,938974450308038;12,416658530492342;16;0,029143897996357013
13;2,9;0,986;1;155,08813633397222;0,2082905000424944;744,5761391053933;0,00013728657472991175;0,0021445989840922506;0,002144598984092252;0,08632869704542663;0,9776003388067931;0,9776003388067931;0,01408114986156761;6,741335214948393;6,7413352149483785;2;0,0019940179461615153
8;2,9;0,986;3;153,75830283400137;0,35853041597874835;428,85706757753934;7,711487061991321e-18;0,002966849492804116;0,002966849492804116;2,4691764144166787e-15;0,9499864545281513;0,9499864545281513;1,4210854715202004e-14;6,780972057029842;6,780972057029842;0;0,0
45;1,0;0,34;2;153,6621980839991;0,05180720903445035;2966,0389151984236;0,9999999999995636;0,004996520226804021;0,9999999999995633;279534891,75277716;203,23083054089784;279534892,0358948;1885068,2213301386;114,99307139535881;1884959,3032764785;12;0,8888888888888888
10;2,1;0,7140000000000001;1;155,08813633397222;0,26636720896931365;582,234340833743;2,2980033850417106e-18;0,014897982195917914;0,014897982195917914;1,134928168126152e-15;5,7171898561148025;5,7171898561148025;0,0;17,76712176956977;17,76712176956977;0;0,0
38;2,1;0,7140000000000001;2;153,6621980839991;0,06463675003033131;2377,3193734507363;0,01637345370155961;0,012853173986384926;0,02008768453059472;8,178532000285891;5,431511672567878;9,69972828970722;2,500886405046117;17,200932276703455;19,573531620303143;32;0,08602150537634409
