n_update;cutoff_factor;n_seeds;speedup_valid;speedup_median;list_error_max;cutoff_error_max;total_error_valid;total_error_max;list_force_absolute_l2_max_kJ_per_mol_nm;cutoff_force_absolute_l2_max_kJ_per_mol_nm;total_force_absolute_l2_max_kJ_per_mol_nm;list_energy_absolute_error_max_kJ_mol;cutoff_energy_absolute_error_max_kJ_mol;total_energy_absolute_error_max_kJ_mol;n_missing_pairs_max;missed_pair_fraction_max;acceptable
15;2,0;3;3;950,8695824712174;0,004310859073825483;0,018467796553313123;3;0,018876414675037766;1,6325722666663884;7,374068582559254;7,374068582559254;0,2629532484722006;20,594198650496338;20,594198650496352;4;0,012779552715654952;False
15;2,1;3;3;895,3882203933356;0,0030231675241250097;0,014620961559536603;3;0,014866608483976773;1,143882841884506;5,7090554098343285;5,7902459511346365;0,13046512367156993;17,717712145021878;17,818067140516703;2;0,005555555555555556;False
15;2,2;3;3;903,8246196872927;0,002571551196884826;0,01106532287194055;3;0,01106532287194055;1,0684999574103562;4,33468864351381;4,406987520662327;0,1492590902132207;15,387733711565389;15,387733711565389;3;0,006993006993006993;False
15;2,3;3;3;914,1893234122707;0,0009720212068772485;0,008600621759796593;3;0,008663641544601695;0,5204543302590026;3,4814710294100744;3,4814710294100744;0,06592505442023366;13,465970859601143;13,465970859601143;2;0,004081632653061225;True
15;2,4;3;3;899,8738575898329;0,0010303483582014665;0,007032993314017659;3;0,007032993314017659;0,4281063710380501;2,7314547887416047;2,7314547887416047;0,06977296903411911;11,85910295949563;11,85910295949563;3;0,005434782608695652;True
15;2,5;3;3;854,1319310290351;0,00077123015203242;0,005648897497906474;3;0,005648897497906474;0,3514290579590381;2,1511035564569787;2,1723420176507773;0,0696855762181201;10,534650760850084;10,534650760850084;4;0,006430868167202572;True
15;2,6;3;3;852,6133524527972;0,0005566558542764071;0,004735840342101496;3;0,004740767387596043;0,25365521802338936;1,7896159590078358;1,7914778290479658;0,044538281249231204;9,588378234228045;9,601903863770275;3;0,004172461752433936;True
15;2,7;3;3;879,1442650037468;0,00042009523617998816;0,00369166860672104;3;0,0037173399884199232;0,18019930966416178;1,4258105538227857;1,4258105538227854;0,025945950007098872;8,460863608085546;8,486809558092645;2;0,002607561929595828;True
15;2,8;3;3;839,5201379171599;0,00021399562271384536;0,003089018247382298;3;0,0030956277691951087;0,10894656475926072;1,1832019641275247;1,187108086952006;0,017207618829573335;7,602339040976219;7,612069846503772;2;0,002242152466367713;True
15;2,9;3;3;831,5222742300062;0,00020908689244705854;0,002463567145169438;3;0,002463567145169438;0,11129738432064529;0,9870543963970747;0,9918690683370499;0,01722596789079489;6,7952940613069615;6,8107061322155715;2;0,0020429009193054137;True
15;3,0;3;3;825,7709020248011;0,000249078058207649;0,0020437904984154823;3;0,0020476081141233907;0,10348713134080761;0,8274272678274787;0,8274272678274786;0,02073515333073317;6,148011870986579;6,148011870986593;3;0,0027752081406105457;True
16;1,0;3;3;1207,5385828352607;0,4466565150063978;0,4247023339996983;3;0,5626399544042369;220,63263748962254;205,81763086772733;301,0006756676514;1,6142525328890027;126,01697607170847;126,01697607170847;1;0,14285714285714285;False
16;2,0;3;3;984,2207654997493;0,004018524781159582;0,017277883660623394;3;0,017682550681117733;1,6473689023309797;7,543778750708338;7,543778750708338;0,17927736839148167;20,724375868478546;20,783797925405324;2;0,006472491909385114;False
16;2,1;3;3;912,3675545711573;0,0040353762039924326;0,013141520537575026;3;0,013594953567960215;1,6462275802282798;5,709221232188521;5,803711529701926;0,1791679519431284;17,752275283911885;17,822046039226734;3;0,008174386920980926;False
16;2,2;3;3;933,5432220130172;0,0028076783926531666;0,010353595121535563;3;0,010497671888249953;1,1872276468682583;4,360296772766742;4,43910159608475;0,16270692693403532;15,428778403125023;15,428778403125037;3;0,007075471698113208;False
16;2,3;3;3;931,9061567374938;0,001177129707915641;0,008308112352239903;3;0,008354809165569872;0,5749132755580676;3,4582515279036694;3,470503969756031;0,07048558427734974;13,442512879850327;13,469722382138883;2;0,004149377593360996;True
16;2,4;3;3;909,2814381934103;0,0011002897368816156;0,006419751499679965;3;0,00643756862596379;0,4807176579830625;2,717133964707857;2,717133964707857;0,07474304695961109;11,781475022558013;11,816457864956007;3;0,0054446460980036296;True
16;2,5;3;3;898,1397246479089;0,0008533925666830378;0,005277650464812642;3;0,005289858392295108;0,37601255456538957;2,152638680718677;2,178342712051157;0,07378826778483472;10,565878246795094;10,582312496208303;4;0,006430868167202572;True
16;2,6;3;3;880,3920358002243;0,0006134722540845013;0,004369222709534746;3;0,004388546592295684;0,2703039951105019;1,778272523594285;1,78613733892813;0,04702056692552503;9,5604897101949;9,588067710281905;3;0,0041841004184100415;True
16;2,7;3;3;876,7532676304232;0,00033948481396835336;0,0034596862668218866;3;0,003459686266821887;0,18764550691659668;1,433924004452865;1,4460509905802863;0,03455895837389278;8,52226611525829;8,540753736035526;3;0,0037926675094816687;True
16;2,8;3;3;838,1100227460744;0,00023652992162555845;0,0028770896974827814;3;0,0028770896974827814;0,1366105031470554;1,1773895906883647;1,1818780527285155;0,020563034304871053;7,606561283785624;7,616904043694589;2;0,0022727272727272726;True
16;2,9;3;3;792,875518925145;0,0002818057104265292;0,0022939149682670444;3;0,0022939149682670444;0,13121326682405687;0,9868748872871689;0,995986824265927;0,029918588243262434;6,806972889781335;6,82949148675138;4;0,004098360655737705;True
16;3,0;3;3;826,170108293571;0,00026547104121212;0,0018878903900224893;3;0,0018900304109701542;0,11224776652427287;0,8280256288697778;0,8283337645001742;0,022229380964859047;6,1620519000400975;6,167538885795466;3;0,0027726432532347504;True
17;1,0;3;3;1349,1683017099667;0,3736843410749776;0,42850477302209605;3;0,5406334264951362;208,04189535369457;214,8927014952468;252,10937579278365;1,4413898551420576;125,23416181006048;125,23416181006048;1;0,2;False
17;2,0;3;3;1098,8671762427746;0,0050979182359094394;0,017637924844591136;3;0,01779444014434001;2,5063503285622035;7,511224925127688;7,563233788457371;0,3105596864287321;20,813307172149933;20,878746787159614;3;0,009708737864077669;False
17;2,1;3;3;1104,9594505787009;0,00327340954957715;0,013425495041454396;3;0,01380069657590142;1,3542616906381324;5,743926444969293;5,8532129209239985;0,18412842912469785;17,758715282087536;17,874383999199125;3;0,008174386920980926;False
17;2,2;3;3;1113,0071769894969;0,003186515865929636;0,010395735231330885;3;0,010843794302539383;1,3182675236315757;4,357988691838406;4,486312035370921;0,18074421889338055;15,433227345288202;15,433227345288202;4;0,009411764705882352;False
17;2,3;3;3;1087,1897540762827;0,0012254789639060684;0,008107165490523703;3;0,008201765536936266;0,6754789956157535;3,458637428444454;3,4983117532390255;0,08630280656987566;13,420088990941906;13,506391797511782;3;0,005988023952095809;True
17;2,4;3;3;1080,9497659976148;0,0012249347218396209;0,00636914945692338;3;0,006481670077315398;0,5319626397185525;2,7103430753078412;2,7103430753078412;0,09842844336728263;11,70986168361354;11,807110593259367;4;0,007326007326007326;True
17;2,5;3;3;1053,977818857804;0,001038978329463523;0,005137569525716354;3;0,005232799286712229;0,43479147981448296;2,1613809910859785;2,1897835258204243;0,09463995709296569;10,561086210524948;10,596068213905866;5;0,008012820512820512;True
17;2,6;3;3;1028,8613380619784;0,0006865602279376127;0,004140850422971075;3;0,004140850422971075;0,29670491810931376;1,7846525004415887;1,79117952469846;0,04953236917997117;9,563830139782027;9,579263697695978;3;0,00430416068866571;True
17;2,7;3;3;1000,4441458971845;0,00048198434673633433;0,0033920466261433443;3;0,0034129463574492655;0,2080323126262255;1,4368062008894418;1,4504121057017607;0,04434440641394133;8,554117733866121;8,554117733866136;4;0,005044136191677175;True
17;2,8;3;3;1004,5863492895364;0,00034897263905634616;0,002843378609045852;3;0,0028614301831602815;0,18403674281214982;1,176182326177036;1,1836494789387262;0,0330089829569431;7,610834861911798;7,630196517847821;3;0,0034522439585730723;True
17;2,9;3;3;978,4768657819026;0,00031311793492846897;0,0022945858172881053;3;0,0022977278829910113;0,1352434118215278;0,9860969069376216;0,9874472078275193;0,03034482195036503;6,803283622381372;6,81023825676688;4;0,00408997955010225;True
17;3,0;3;3;962,0966545269728;0,00031410982417778545;0,0019312994221264985;3;0,0019370560500781178;0,12994085359558954;0,8302349946383131;0,8318185529498782;0,029323852426841768;6,198574539460267;6,210242009259844;4;0,0036968576709796672;True
18;1,0;3;3;1397,5322549333623;0,9377972338004049;0,45834961090463777;3;0,947519183244715;467,3472867971621;261,1110848309241;513,034556182629;5,081655036168723;124,18577687437735;124,18577687437735;1;0,3333333333333333;False
18;2,0;3;3;1143,3245368696687;0,0037633833962395706;0,018153802389689055;3;0,018526023116874915;1,7144676006430537;7,477766432823037;7,59360315111039;0,22703957245937545;20,786203779473297;20,91713572001197;3;0,009202453987730062;False
18;2,1;3;3;1088,20448036711;0,003819374524860868;0,014342469727689891;3;0,014821869570098914;1,4918245430159052;5,7925115289084586;5,9421059451698985;0,19922759479882757;17,84268819567177;18,01413181366381;3;0,00821917808219178;False
18;2,2;3;3;1104,6890329049145;0,0038751637494410206;0,010900805263838548;3;0,011533769737539763;1,5135731862411437;4,383471120678514;4,505220933029453;0,22837051006806064;15,451948419887856;15,451948419887856;4;0,00936768149882904;False
18;2,3;3;3;1091,2193108696758;0,0014095649680295474;0,008510640738073498;3;0,00863024855172981;0,6457178240222076;3,4704934138669463;3,5040950610027015;0,09909841940279307;13,477609169357407;13,541813432839973;3;0,006224066390041493;True
18;2,4;3;3;1046,4755416127368;0,0014118891195198321;0,0066346272509382785;3;0,006778550203127751;0,6349754678804168;2,7140767737116596;2,7326169466677506;0,11475706724345969;11,846942851961273;11,891794361799185;4;0,007380073800738007;True
18;2,5;3;3;1051,2986956059758;0,0012525795595267476;0,005392919473901694;3;0,005537295472312668;0,49566934691237485;2,1512074517936512;2,191175017609234;0,11722730255230829;10,528145806585343;10,564368525236816;6;0,009584664536741214;True
18;2,6;3;3;1022,0245432867318;0,0008973096677309702;0,00438073388429755;3;0,00438073388429755;0,3550879594565021;1,7848761568086486;1,7973756095440687;0,08342812478153405;9,518483131036575;9,559673810001726;6;0,008486562942008486;True
18;2,7;3;3;1018,2994987000418;0,0005333795482090963;0,0035595913556719025;3;0,0035949047568288;0,2693993251733179;1,4407542038986012;1,4593331628348023;0,06969041730796732;8,566553228453543;8,577588526069448;6;0,007556675062972292;True
18;2,8;3;3;1006,5367537457633;0,0004148725485427425;0,0030195924784922144;3;0,0030469050097933124;0,20755392553955115;1,18087291608389;1,1902617628528143;0,040694003874619966;7,623519197492612;7,652605203524757;4;0,004581901489117984;True
18;2,9;3;3;1007,5104267010496;0,0003786913893222729;0,0024122544672654242;3;0,0024351018245179967;0,16534418651478971;0,9790719979890141;0,9845808564743638;0,045406014155076946;6,749539488670379;6,770483538862834;6;0,006128702757916241;True
18;3,0;3;3;956,4403233857906;0,00039853807741728036;0,0020116970084850722;3;0,002046899864207852;0,15565223864127567;0,8217822515254527;0,8261168624817582;0,042678027151040965;6,171790325228642;6,196745676735901;6;0,005529953917050691;True
19;1,0;3;3;1429,2588959140196;0,8998733160121699;0,5249095623527342;3;0,9031731273287277;1052,301581613834;227,34023583810665;1071,694431533652;14,253709688295146;123,34639485096754;123,00386338996906;2;0,3333333333333333;False
19;2,0;3;3;1118,7921779384167;0,005057931144398082;0,019857036657110787;3;0,020473140183241586;2,0547552442152517;7,401065870235742;7,6941021234307;0,3616381717749988;20,63298682207848;20,994624993853478;5;0,01567398119122257;False
19;2,1;3;3;1113,4755146452562;0,004819866962857208;0,015498539959037274;3;0,016136818128221073;1,7249186811787687;5,774004430343452;5,9364116500885435;0,26150591518566557;17,875071332131256;18,058701541235237;4;0,010899182561307902;False
19;2,2;3;3;1091,115097538348;0,00466195093484104;0,01198818495513225;3;0,012822064890019379;1,668360994718547;4,290685331266593;4,5891388851655925;0,2481620817589203;15,200117103881382;15,344285418841977;4;0,009389671361502348;False
19;2,3;3;3;1087,0505020300316;0,0017856010064195784;0,009325440416651258;3;0,009436244579579043;0,7658010476217016;3,465401433697523;3,4928327201328924;0,13485912379809406;13,504166366732221;13,54253917777919;4;0,008213552361396304;True
19;2,4;3;3;1053,9893055443765;0,0017608881843909686;0,007171890967745673;3;0,00736007762100919;0,6684037558020652;2,7302963125684494;2,745873063781648;0,13106730245057463;11,89578085388598;11,944239347682554;5;0,00909090909090909;True
19;2,5;3;3;983,3377906448518;0,0013957214124396084;0,005718051679532597;3;0,005860274637133635;0,5297831842643633;2,187842929078697;2,2228655042819416;0,12393299119389667;10,626465861584606;10,643198914699681;6;0,009630818619582664;True
19;2,6;3;3;1031,0284437893627;0,0009955515383556631;0,004781524458238718;3;0,0047924701819095075;0,37789561484088346;1,779200876727575;1,7967611765576463;0,08717973223674846;9,4972346471408;9,54266231194974;6;0,008450704225352112;True
19;2,7;3;3;1011,7133821292462;0,0006743040365069755;0,003893245904083457;3;0,00393586946570553;0,27691410617795964;1,4602838745075932;1,4806258106965515;0,04933366047471566;8,509499517674385;8,53255251830231;4;0,005082592121982211;True
19;2,8;3;3;1009,4630714427119;0,0005150468504834465;0,0033056743353673938;3;0,003347458804965491;0,18428873947387162;1,1850982228274725;1,1976720892409434;0,04461353404185786;7,627165907979162;7,666669995186723;5;0,0057405281285878304;True
19;2,9;3;3;982,4592741043683;0,00044430341371859536;0,0026384992642606376;3;0,002671397836604356;0,18244185757166131;0,978361732476554;0,9926014824191104;0,04015193327063571;6,748166024441247;6,78606362893558;5;0,005128205128205128;True
19;3,0;3;3;966,1337135664359;0,0004858216493022707;0,002180134256907908;3;0,002228922848720106;0,17384233380302344;0,8166303580923795;0,8243632745912044;0,050937402504729334;6,114491681578073;6,149883567237936;7;0,006487488415199258;True
20;1,0;3;3;1374,7059254107373;0,9574773964018551;0,6162856807985893;3;0,9582229734583477;1166,8859651258886;261,39939736797453;1179,8441321477576;15,247913523396267;122,53861875638901;121,50783787059409;2;0,3333333333333333;False
20;2,0;3;3;1116,9513491307043;0,00615011551574206;0,023405852573860814;3;0,023661490992738097;2,5401196856713204;7,43931952152533;7,520571673054708;0,36740731189701137;20,6739116895111;20,75833614069542;4;0,012195121951219513;False
20;2,1;3;3;1093,8212980105511;0,005845535425251972;0,01755827283057454;3;0,018267659079366748;1,8896153189315215;5,717182350616893;5,936407979975029;0,2816895868153608;17,82137493315966;18,011706906468135;4;0,011019283746556474;False
20;2,2;3;3;1101,050418601472;0,005690719522731208;0,013429425848765745;3;0,014435694874441726;1,8399707308412412;4,310780949153832;4,668287640227022;0,26983089079425326;15,261299556454773;15,411534974152843;6;0,014150943396226415;False
20;2,3;3;3;1091,4171530663316;0,0022545743084107644;0,010268043942690376;3;0,010461198552278072;0,9310734950043216;3,4440755257413236;3,5015472525650226;0,16505765359679003;13,480039461508227;13,594872368242406;5;0,010351966873706004;False
20;2,4;3;3;1076,8419010993869;0,002053071777427379;0,008616192302053998;3;0,008660274697858007;0,7850201934491536;2,7263620873642296;2,7403107747225173;0,18178312145626307;11,907055577487;11,93349276753419;7;0,012704174228675136;True
20;2,5;3;3;1025,7311926694922;0,0016900115904872309;0,006665724196207409;3;0,006864521183878918;0,5672765777042021;2,1503334639062337;2,2167147036425936;0,14668209326302417;10,562170182168899;10,635659132152426;8;0,0125;True
20;2,6;3;3;1028,9111967908937;0,001545240719599699;0,005443384453966995;3;0,005660482846810309;0,4886464629347909;1,7710570742165603;1,7934240329532727;0,15501543406686835;9,464004197479937;9,480412623913395;10;0,01394700139470014;True
20;2,7;3;3;995,0517813358467;0,0008841807420934808;0,004559011139370732;3;0,004613314341556969;0,3648440085878958;1,4405131979499215;1,4574955293820446;0,07629572027241238;8,42593238965938;8,487140252973248;6;0,007772020725388601;True
20;2,8;3;3;984,6370856575868;0,0006485294488971993;0,0037373997921685874;3;0,003800989905742859;0,2548463950265795;1,1834662895343944;1,200748560523097;0,0659940477249279;7,63798565957714;7,6800687490631105;7;0,00805523590333717;True
20;2,9;3;3;999,7760154614284;0,0005630442817093522;0,0030890179635766845;3;0,0031376766218868314;0,23232136114028415;0,9779328655533509;1,0019264959963274;0,06285869244371156;6,758947758080822;6,805241476102239;8;0,008105369807497468;True
20;3,0;3;3;942,3827347734024;0,0005778326521719929;0,002532967075081245;3;0,002587782514507671;0,1867926381961771;0,8225369539457282;0,834625078759173;0,06735918236159932;6,12850714374494;6,165121273437421;11;0,010018214936247723;True
21;1,0;3;3;1715,6564434154577;0,9936116098400585;0,6716261351135084;3;0,9936090543641807;2884,5520074166975;237,21436018935395;2889,350529793845;42,66545076213248;121,71056873421661;120,47146367203344;3;0,5;False
21;2,0;3;3;1373,2115259329926;0,007676720137818531;0,023966663311721464;3;0,02504830183667767;3,0828210814652772;7,403147340380751;7,564414984347386;0,4136712760712271;20,600994344415213;20,714637949411113;5;0,01483679525222552;False
21;2,1;3;3;1341,3631068903164;0,00723754033928237;0,018917587624450123;3;0,020130500498921355;2,1485988965311873;5,723934426600259;5,979431922137293;0,35055287374220256;17,794450344215008;18,056187805370328;5;0,013774104683195593;False
21;2,2;3;3;1351,5680892122393;0,006856466286355241;0,014691241670678158;3;0,016157679017009915;2,035920615905282;4,363381903612955;4,798922093012808;0,2971039806816549;15,384474854743274;15,577415287516374;7;0,01643192488262911;False
21;2,3;3;3;1323,6635627853288;0,0030369072065590907;0,011159669874547999;3;0,011411316068047829;1,1301698644220268;3,3624112167445857;3,506643178342873;0,21226593882433065;13,328503317826488;13,533137693518597;7;0,013972055888223553;False
21;2,4;3;3;1222,9731783279165;0,002407470578758941;0,008693302616464909;3;0,009014064168047235;0,8735459108747798;2,717666262043493;2,7590191376432354;0,21397693538176554;11,861315043128855;11,996219313976809;8;0,014492753623188406;True
21;2,5;3;3;1189,2213212803158;0,002100821369957514;0,007017675707138106;3;0,007304705505701657;0,6728271816729443;2,1514425712291065;2,24622095848307;0,18918550356883657;10,544559811288195;10,632449806630149;9;0,014423076923076924;True
21;2,6;3;3;1222,2011475309616;0,0012529098583832388;0,005734526731241987;3;0,0057890514892295075;0,4830434157987597;1,7821548307156134;1,8064037500007293;0,13262580914451405;9,506813119828408;9,548762346042238;8;0,011188811188811189;True
21;2,7;3;3;1248,4432911174074;0,0009507071966047758;0,0047496297938092345;3;0,004852970551816493;0,42740038207529585;1,4526848386075055;1,4819549188964085;0,10511407845730503;8,43950410671843;8,544618185175736;9;0,011688311688311689;True
21;2,8;3;3;1225,6459199326898;0,000763014834547175;0,003966496971690701;3;0,00404168408936641;0,3216789367421804;1,196043960726502;1,218492357167486;0,08688972263216499;7,624884542817995;7,678162933924412;9;0,010404624277456647;True
21;2,9;3;3;1210,8468191148634;0,000668438390208559;0,003182046216656648;3;0,0032458425822224704;0,2753310644393381;0,985119612953359;1,002627221845254;0,08554164838974998;6,77491323879606;6,839309609707897;11;0,011213047910295617;True
21;3,0;3;3;1171,2322769665539;0,0006946269325525911;0,0026496430558514265;3;0,002733252963205305;0,20705869968464063;0,828377271474412;0,8444267438286027;0,07976891676180742;6,135367745938055;6,187460089726969;12;0,011100832562442183;True
22;1,0;3;3;1686,3661935137684;0,9988984746363111;0,671513542952983;3;0,9989003670744194;7170,675939208359;237,16017866754888;7171,650906100012;109,6368038615513;121,0948783424598;120,00516334365628;3;0,5;False
22;2,0;3;3;1379,9902204772802;0,00879209213107521;0,02404515187479536;3;0,025530161103263106;2,5310510357799005;7,329918498256793;7,684475641905288;0,37754012166244877;20,501984756147905;20,719519654449087;5;0,01488095238095238;False
22;2,1;3;3;1318,4359078362631;0,008225055214596358;0,01935847880360455;3;0,020899223670508966;2,367197309593668;5,73458706878298;6,029275074209692;0,3794178250853406;17,820311340326796;18,099759476512503;7;0,018867924528301886;False
22;2,2;3;3;1341,4631336764407;0,007832299164631714;0,01518036017976949;3;0,01702178732367901;2,2545772462297538;4,371022582743963;4,901241861811718;0,3831418873564445;15,273340574239299;15,593665512477557;9;0,02107728337236534;False
22;2,3;3;3;1325,5321270752377;0,0030070765475143837;0,011669034969040712;3;0,011975323695371203;1,1178156667850678;3,3810891093751634;3,533252915892577;0,21576840424023658;13,462603593932798;13,612220861116896;6;0,012552301255230125;False
22;2,4;3;3;1171,8894578791217;0,0027143623177715926;0,009043004353623105;3;0,009434924879431117;0,9647132334117778;2,716115407152798;2,8282171618831478;0,24763807634802504;11,859740725972614;12,00653706818754;9;0,01639344262295082;True
22;2,5;3;3;1302,3870036472008;0,0026495071145156554;0,007287979971159537;3;0,007712768274197739;0,7620378374483217;2,1562401496279393;2,2791346660299157;0,23293390377307333;10,519484773047793;10,613820797651329;11;0,017684887459807074;True
22;2,6;3;3;1242,833222788879;0,0011978604099093235;0,0059002827758154;3;0,005963534308186387;0,5413250199481582;1,7874903593758953;1,8251543453412953;0,16509166549178644;9,579784840406091;9,649072295168338;10;0,014025245441795231;True
22;2,7;3;3;1235,5725224559526;0,0011409699604030513;0,004931183919933502;3;0,005071491836651413;0,3941222724284102;1,457000181377446;1,4853909337041615;0,10800620636599945;8,463310874471404;8,560037805045141;9;0,011597938144329897;True
22;2,8;3;3;1225,3910379686681;0,0008456877440791634;0,004075389551100954;3;0,004165211142591324;0,37339315400282924;1,205156678068088;1,2302937550924296;0,09335596972356086;7,613228317131075;7,669789276747707;10;0,011312217194570135;True
22;2,9;3;3;1208,1667482471307;0,000799709733815378;0,0032795244370023317;3;0,0033672559421332837;0,28332974637019054;0,9830322550510282;1,0119938466860303;0,10152874011131985;6,775470430989273;6,854943078296046;13;0,013118062563067608;True
22;3,0;3;3;1123,403338941929;0,0007880549380637009;0,00274205633918619;3;0,0028486956139836903;0,2266982736354004;0,820959534992488;0,8477457823284793;0,08020467059402847;6,131019386779897;6,21024616118298;13;0,012003693444136657;True
23;1,0;3;3;1673,859640905945;0,9998300086846375;0,6928306544541089;3;0,9998303787412621;16249,921580632485;241,64849377912276;16250,453257846993;251,07992304206968;120,44334499079093;136,65539350555878;4;0,5714285714285714;False
23;2,0;3;3;1338,8605613867355;0,009662739382170396;0,023516197613706952;3;0,025337646048233235;2,8751487935412587;7,37169469287808;7,732442647186733;0,46374276331181363;20,55240318342325;20,70318792299939;6;0,017857142857142856;False
23;2,1;3;3;1342,6655505455474;0,008770691623670746;0,01859119187955131;3;0,020421210293971846;2,6093978415030468;5,6945014401337355;6,078584714655563;0,45201629364879636;17,804921519563464;18,102887979773897;9;0,024324324324324326;False
23;2,2;3;3;1333,5633354341542;0,008501019143789751;0,014629926400082488;3;0,016852332674711576;2,529540038539353;4,36998917544101;5,015951527682456;0,4374593933421522;15,388091945402408;15,637935082604216;10;0,02336448598130841;False
23;2,3;3;3;1312,7481191954025;0,0037656617598094766;0,011201967744404972;3;0,01155925306095086;1,4389594009635551;3,3525420989058867;3,582927709765941;0,28332184957106676;13,40947782774127;13,574133703036779;8;0,016666666666666666;False
23;2,4;3;3;1281,2332244000684;0,003054275079384234;0,008784821550640264;3;0,00927218503953915;1,0355749409824353;2,723994493124351;2,8569661809280045;0,2857367020104249;11,934540529328046;12,109854965322285;11;0,019434628975265017;True
23;2,5;3;3;1300,919448170228;0,002854652636363417;0,007096233053685214;3;0,007608932282505229;0,848493349937691;2,152178740435531;2,289715376258946;0,2780798674802156;10,575319028966987;10,717951511427458;13;0,0208;True
23;2,6;3;3;1271,2372500468282;0,0012634038447527092;0,005702681745815041;3;0,005787823584815544;0,6416463416034001;1,7981063530926573;1,8394888252376385;0,18535665451000227;9,62289599268155;9,751689357701835;11;0,01544943820224719;True
23;2,7;3;3;1232,0376830585344;0,0012156845238365161;0,0047372172741193;3;0,004902626077391894;0,45560709994039933;1,4551505595915646;1,4999988689384123;0,128381393320538;8,43677812700011;8,548982835342201;9;0,011688311688311689;True
23;2,8;3;3;1180,5192458582965;0,0009514944493865794;0,003953557958903344;3;0,004069470212531592;0,46134827680064777;1,1749210315379772;1,231142379975295;0,14473456815844088;7,602692398662455;7,679899774390705;16;0,017957351290684626;True
23;2,9;3;3;1203,9861829965485;0,0008787614896510864;0,0031657929154275044;3;0,0032767651092701425;0,2826335748877502;0,992818643861377;1,0280590806008258;0,1098276347445335;6,821465850364916;6,915526341610374;13;0,01330603889457523;True
23;3,0;3;3;1163,1712792731346;0,0008488515539072453;0,0026500344421742767;3;0,0027763504884324706;0,25235556095428996;0,8326340947982948;0,8576454823293207;0,08841398120878807;6,165242732261532;6,240489543413986;14;0,01289134438305709;True
24;1,0;3;3;1667,159901127705;0,9999780979974269;0,5774957417178918;3;0,9999781742272879;33457,20368364413;226,20900215636135;33457,60689860985;526,8584928043307;121,43817708394036;414,27271047404827;5;0,625;False
24;2,0;3;3;1327,2298596972655;0,009782851241332637;0,024975726422329675;3;0,02601025075409906;3,254883444009568;7,543592159113733;7,932341238268702;0,6208681552843132;20,724170490742267;20,997572737390726;8;0,023952095808383235;False
24;2,1;3;3;1290,1697769300206;0,008965077223047258;0,01840046410750473;3;0,019275326540638085;2,8735385487162795;5,662611745568598;6,180678231459251;0,6505289076214353;17,75225017139394;18,158594564117365;10;0,027700831024930747;False
24;2,2;3;3;1344,9853916770521;0,008980449701090989;0,014900219824890985;3;0,01605850017650484;2,8787867664281204;4,385474529766038;5,148919385420486;0,5239820421926566;15,355358507381808;15,64919680927541;11;0,02570093457943925;False
24;2,3;3;3;1329,6265230817771;0,0044814024388241105;0,011298366137248881;3;0,012060011962692924;1,8248680586762023;3,3828068214861102;3,7942872986785146;0,36576571961796844;13,462961287373417;13,765948829889638;11;0,022222222222222223;False
24;2,4;3;3;1277,7791245332264;0,0035210571159986067;0,009109847340805733;3;0,009712787986716126;1,2997328815829907;2,718015959428091;2,9372283694262857;0,3395803014883825;11,932184742365934;12,14632843092086;12;0,022018348623853212;True
24;2,5;3;3;1261,4714127955638;0,0030348675562639304;0,006995125383507896;3;0,007351006053465791;0,9717292224091135;2,1896227722934394;2,3144109992631425;0,34139344857656795;10,565885274022918;10,730190238544708;16;0,025518341307814992;True
24;2,6;3;3;1247,2552561502398;0,001585940846460038;0,005977269645960037;3;0,006151028349845032;0,7739361506399504;1,7782727039693529;1,8929136141320633;0,20857158716596302;9,560490010087221;9,769061597253184;14;0,020895522388059702;True
24;2,7;3;3;1215,724430105798;0,0011977791536710867;0,004922568242251692;3;0,0050563421980257305;0,5845472435526041;1,4574142999686004;1,521321565569801;0,14711976728806064;8,432569819975157;8,55035016764083;10;0,012953367875647668;True
24;2,8;3;3;1211,7570197502207;0,0013204387984451582;0,003908105550739697;3;0,004129164164509673;0,39095347872627;1,1758079152811354;1,2225668704217814;0,17238297397263125;7,600429520351852;7,695271453124263;17;0,01893095768374165;True
24;2,9;3;3;1210,4792514442279;0,00109543636186594;0,0032225748789511733;3;0,0034048410520572748;0,3274940376033507;0,9868743417262457;1,0318740578650403;0,15014054603926752;6,806970799413165;6,930047957556155;18;0,018072289156626505;True
24;3,0;3;3;1135,4274126851537;0,0008817742583143917;0,002717104763247174;3;0,0028289605434950937;0,28237495651647365;0,8280257040458027;0,8611327024087095;0,10920732147279466;6,162052078963484;6,268232630995101;16;0,014760147601476014;True
25;1,0;3;3;1718,5441990373622;0,9999578273867074;0,5498233393377869;3;0,9999580097316396;23067,85106082692;232,848887765242;23068,534456925714;325,3489133214635;122,31577704182712;213,2675408101742;5;0,75;False
25;2,0;3;3;1370,8782009420122;0,010261744562870358;0,0227307468063863;3;0,023990819867680695;4,0663283338966645;7,565977002655191;7,966479009064686;0,7856037792696213;20,886831966583443;21,10552309216304;10;0,02967359050445104;False
25;2,1;3;3;1345,7713541801015;0,009009233151842391;0,01733307401528812;3;0,018037338380732758;3,1622098717803397;5,591480508623437;6,2705818050210596;0,6337843492182884;17,54782673648411;18,1318994041917;11;0,030303030303030304;False
