n_update,cutoff_factor,cutoff_radius_nm,seed,original_runtime_s,optimized_runtime_s,speedup,list_force_relative_l2,cutoff_force_relative_l2,total_force_relative_l2,list_force_absolute_l2_kJ_per_mol_nm,cutoff_force_absolute_l2_kJ_per_mol_nm,total_force_absolute_l2_kJ_per_mol_nm,list_energy_absolute_error_kJ_mol,cutoff_energy_absolute_error_kJ_mol,total_energy_absolute_error_kJ_mol,n_missing_pairs_max,missed_pair_fraction_max
14,13.0,4.42,3,38.47436808299972,0.09136066702194512,421.12617318958553,7.932082205189512e-05,0.00012965908615825543,0.00015506393741079665,1.0344781236220805e-05,1.1748959998730971e-05,1.5484783005985245e-05,2.120950447340869e-05,0.00015493372858950763,0.00017369649249035501,19,0.11242603550295859
10,11.0,3.74,1,37.92647200002102,0.11519929202040657,329.2248705252691,0.0005203313949873515,0.0006281403998933805,0.0008267471897274893,2.1532142070043555e-05,2.7561083540818393e-05,3.421205886426424e-05,2.997233789200221e-05,0.00024237731420921962,0.0002647206592873465,11,0.10091743119266056
11,2.5,0.8500000000000001,1,37.92647200002102,0.08348695799941197,454.28020027137836,0.0,1.0,1.0,0.0,0.06972837627114532,0.06972837627114532,0.0,0.023707471410500093,0.023707471410500093,0,0.0
13,13.0,4.42,3,38.47436808299972,0.08989366597961634,427.9986544516262,7.762416457713328e-05,0.00013844108543451366,0.00016126648714654798,1.0229715651388076e-05,1.1871383350124485e-05,1.5253223423788825e-05,1.965043610451661e-05,0.00015566807446223963,0.00016955125194258874,17,0.09883720930232558
13,13.0,4.42,2,38.32349537499249,0.0881564580486156,434.72136044597266,4.6937637196794855e-05,4.604337148985058e-05,6.578037543317348e-05,1.0095467581088263e-05,1.0422809373126064e-05,1.4148209365540388e-05,1.6246045355751415e-05,0.00014283172070801708,0.00015373586483724555,14,0.08641975308641975
12,10.0,3.4000000000000004,3,38.47436808299972,0.09225445898482576,417.0461623901353,0.00036138852242596005,0.0005555900851223747,0.0006646795856994477,3.508063115124798e-05,4.720051657391396e-05,5.6008116463836225e-05,3.217774764986692e-05,0.0003160027999903718,0.00034085500084087006,6,0.07228915662650602
11,7.5,2.5500000000000003,1,37.92647200002102,0.092931708029937,408.1112120289815,0.003350102074714163,0.007747350183748426,0.008440498433261522,0.00030395250916347166,0.00024437962491785946,0.000384297691484544,0.00018164168043988127,0.000794734162762779,0.0009374349243182062,5,0.11363636363636363
14,3.0,1.02,2,38.32349537499249,0.0673003340489231,569.4398982794605,0.9944682915519143,0.37671415683468523,0.9944697444740236,1.029125068334194,0.049952547995399374,1.0297068847847932,0.08046043811379872,0.01524748417527684,0.09570792228907556,1,0.5
10,12.0,4.08,1,37.92647200002102,0.12089399999240413,313.7167436134463,0.00030144563687485506,0.00043234183413653083,0.0005324574415881279,1.2474287103653752e-05,1.78909640752491e-05,2.2033900508559008e-05,1.9727351631200485e-05,0.0001925594733989712,0.00020964443797227145,12,0.08823529411764706
11,2.5,0.8500000000000001,3,38.47436808299972,0.08346770802745596,460.94913820257193,1.0,1.0,1.0,4.996681580269101,0.1660242515022052,4.996983005554932,0.3316649559938201,0.031014929914026733,0.3456897673753533,1,1.0
13,2.0,0.68,1,37.92647200002102,0.06948283297242597,545.8394595838085,,1.0,1.0,0.0,0.267652395747823,0.267652395747823,0.0,0.04601162119639024,0.04601162119639024,0,0.0
10,1.0,0.34,3,38.47436808299972,0.09627425001235679,399.63300755977366,,1.0,1.0,0.0,2.2093249116900386,2.2093249116900386,0.0,0.17489307193692039,0.17489307193692039,0,0.0
11,13.0,4.42,2,38.32349537499249,0.11365970899350941,337.17748984542067,4.639814589141501e-05,7.403169544048463e-05,8.743421495964185e-05,6.453532001482979e-06,1.032642130240088e-05,1.2067216159388762e-05,9.304373691988721e-06,0.00014052433002113666,0.00014938859336621757,9,0.057692307692307696
14,10.0,3.4000000000000004,2,38.32349537499249,0.0809732080087997,473.2861191670671,0.0003662874764011243,0.0003783444473076372,0.0005141378281246205,5.192592456615914e-05,4.4484836840356596e-05,6.738297205404724e-05,4.5083336831015786e-05,0.0002916832819191556,0.0003265880187635628,7,0.08641975308641975
10,13.0,4.42,1,37.92647200002102,0.12398858304368332,305.88680884157594,0.000224373852728331,0.00026738500183733164,0.0003524375166360617,9.284929401993711e-06,1.1634581945452113e-05,1.4584401619528109e-05,1.3667921537646732e-05,0.0001506041566551805,0.00015964697115350424,11,0.062146892655367235
10,2.0,0.68,2,38.32349537499249,0.09483662497950718,404.1001604946785,1.0,1.0,1.0,3.3912036601695723,0.21782915937121902,3.391622244990605,0.2313503966688481,0.04058854461798833,0.24946159077683872,1,1.0
12,10.0,3.4000000000000004,2,38.32349537499249,0.09060441696783528,422.976016595277,0.0001652466549784828,0.0002514389770740664,0.00029263489616822004,4.154561188054863e-05,4.507883563366116e-05,5.9115463551831806e-05,4.327402894563348e-05,0.00029177839376437475,0.00031775840520076315,8,0.10126582278481013
9,15.0,5.1000000000000005,2,38.32349537499249,0.14159204199677333,270.66136510599813,1.0641602566726706e-05,2.4842717650583833e-05,2.700470092324844e-05,2.2131393494979634e-06,5.1389038326913444e-06,5.571440040917439e-06,3.822952956478165e-06,9.637141438934016e-05,0.00010019436734581832,9,0.03765690376569038
14,12.0,4.08,1,37.92647200002102,0.08681299997260794,436.87549113598124,0.00033106557186695653,0.00041900593355809445,0.0005369116426264916,1.8033654019637968e-05,1.8539167224970247e-05,2.4901581777336254e-05,3.349788932152653e-05,0.00019454667714301904,0.00021438237627153037,18,0.12080536912751678
10,2.5,0.8500000000000001,3,38.47436808299972,0.09456533304182813,406.8548890530713,1.0,1.0,1.0,2.20744617034188,0.13165656454236493,2.2093324407843236,0.15730673133880255,0.02878292952280317,0.17491038524528812,1,1.0
14,10.0,3.4000000000000004,1,37.92647200002102,0.08390500000678003,452.01682851982997,0.0009602984559567168,0.0009718768534789225,0.0013902498871134212,0.00013868174572288897,4.39155338210499e-05,0.0001452461920757333,8.436413414773108e-05,0.0003074440498624098,0.00037694922396747793,11,0.12222222222222222
12,13.0,4.42,2,38.32349537499249,0.09962912497576326,384.66156743136537,4.766777299687646e-05,6.822763046906108e-05,8.309299351560125e-05,7.502246439903856e-06,1.0285920520974405e-05,1.2606761339955832e-05,1.1820722354727309e-05,0.00014046635637221527,0.00015228707872694258,11,0.07096774193548387
10,1.0,0.34,1,37.92647200002102,0.0912854999769479,415.4709347004562,,1.0,1.0,0.0,0.261104640719697,0.261104640719697,0.0,0.043010127843700244,0.043010127843700244,0,0.0
12,2.0,0.68,2,38.32349537499249,0.07732612499967217,495.60863647512355,0.0,1.0,1.0,0.0,0.33918468785943107,0.33918468785943107,0.0,0.04863028351294396,0.04863028351294396,0,0.0
12,3.0,1.02,2,38.32349537499249,0.0759887500316836,504.3311721671098,0.6883210687735098,0.22482024724160965,0.7073775890874422,0.33320952563655826,0.04012957367273358,0.33392780030366354,0.03030992090543627,0.014030352714079819,0.04173897267568982,2,0.6666666666666666
13,11.0,3.74,3,38.47436808299972,0.08347620803397149,460.90220182668315,0.0003057977899103345,0.0003197585871355249,0.0004424577664516297,2.622236637939292e-05,2.791004802289474e-05,3.7940945988281286e-05,2.7676816367838697e-05,0.00024559097673292063,0.00026444504131695884,10,0.08928571428571429
14,2.0,0.68,2,38.32349537499249,0.06942808401072398,551.9883764770605,1.0,1.0,1.0,1.029125068334194,0.13449210841667758,1.0313286703605857,0.08046043811379872,0.03413739138152092,0.10239627880409546,1,1.0
11,7.5,2.5500000000000003,3,38.47436808299972,0.09403504198417068,409.149262564016,0.0031482147159672363,0.0030051924221578346,0.004392728353528549,0.0003639694099663796,0.00026580533453310346,0.0004319707794270884,0.00022674095496016955,0.0008193692364357637,0.0009695556955441331,6,0.15789473684210525
10,5.0,1.7000000000000002,3,38.47436808299972,0.09914129198295996,388.07612159838055,0.08453864007553363,0.025863097347510366,0.08837969216583126,0.006797662337310801,0.002133001450447916,0.007108882789447115,0.0018850352795356795,0.0028854271873473836,0.004542829585490987,4,0.4
9,2.5,0.8500000000000001,2,38.32349537499249,0.10552945802919567,363.15447923924665,0.0,1.0,1.0,0.0,0.18836498633988505,0.18836498633988505,0.0,0.04032159065740872,0.04032159065740872,0,0.0
13,3.0,1.02,2,38.32349537499249,0.06901491701137275,555.2929284646866,0.8770666037914445,0.21842199058861964,0.8833203382489951,0.6225941442939646,0.04669183375290288,0.6241076992739073,0.05200842453104723,0.016231373789450027,0.06823979832049726,1,0.5
9,5.0,1.7000000000000002,3,38.47436808299972,0.10799908399349079,356.2471704419142,0.0620839406699587,0.03292731511282082,0.07024699901939896,0.004916975774637463,0.0026092158176446102,0.005566490324384638,0.0010605271292958435,0.0030967908151625922,0.004157317944458436,2,0.25
10,15.0,5.1000000000000005,1,37.92647200002102,0.13080929196439683,289.93714001864413,7.043067872347986e-05,0.00012134243419381016,0.00013892367252078038,2.914521690532466e-06,5.401529446370427e-06,5.748873218596581e-06,6.497473254270247e-06,9.755746650272346e-05,0.00010054249337614757,15,0.05434782608695652
14,15.0,5.1000000000000005,1,37.92647200002102,0.09574883303139359,396.103751860724,8.214798613446747e-05,0.00011527210603518977,0.0001411324996134972,3.634674818597184e-06,5.107644711342627e-06,6.244491430003845e-06,9.155265562166282e-06,9.457169883047428e-05,0.00010372696439264056,20,0.07272727272727272
11,2.0,0.68,2,38.32349537499249,0.0862934589968063,444.1066080849863,0.0,1.0,1.0,0.0,0.20052497274565975,0.20052497274565975,0.0,0.03946088150225313,0.03946088150225313,0,0.0
11,15.0,5.1000000000000005,2,38.32349537499249,0.11877487500896677,322.65658349124175,1.6195146249714413e-05,3.5439780179428844e-05,3.902592640970156e-05,3.5365977574715085e-06,4.907660849075909e-06,5.956640197787441e-06,7.828858050007437e-06,9.333917596129719e-05,0.00010104672452032615,17,0.06854838709677419
14,2.5,0.8500000000000001,1,37.92647200002102,0.06581549998372793,576.2544082989247,0.0,1.0,1.0,0.0,0.06940166814459313,0.06940166814459313,0.0,0.022325362672681655,0.022325362672681655,0,0.0
10,7.5,2.5500000000000003,3,38.47436808299972,0.10255529201822355,375.1573158814956,0.0026628962968308374,0.0030726144646325113,0.004039142260858766,0.0002685144570092745,0.0002687956097553558,0.0003758295402608746,0.00018233140412918236,0.0008157408598852278,0.0009980722640144102,6,0.17142857142857143
11,3.0,1.02,1,37.92647200002102,0.08365329098887742,453.3769269766535,1.0,1.0,1.0,0.06411267426595425,0.04698625354555738,0.06972837627114532,0.007349086277245738,0.017877995797698297,0.023726817513199883,1,1.0
14,2.5,0.8500000000000001,3,38.47436808299972,0.06651441601570696,578.4365313214844,1.0,1.0,1.0,0.35997228183986407,0.11422793491581608,0.37766086888853195,0.032397594973351956,0.02493571411027773,0.05253587567471169,1,1.0
10,2.5,0.8500000000000001,1,37.92647200002102,0.091846292023547,412.9341660335908,0.0,1.0,1.0,0.0,0.07070983015918444,0.07070983015918444,0.0,0.0243332749172109,0.0243332749172109,0,0.0
12,2.5,0.8500000000000001,3,38.47436808299972,0.07652083301218227,502.7959912155494,1.0,1.0,1.0,1.7146201694647323,0.1600864020486942,1.7149228593414294,0.12580355565995716,0.030017823086995275,0.13736089693570935,1,1.0
11,2.0,0.68,3,38.47436808299972,0.08567129197763279,449.09288975173473,1.0,1.0,1.0,4.996681580269101,0.1660242515022052,4.9969816941540275,0.3316649559938201,0.031014929914026733,0.34567729448989293,1,1.0
9,10.0,3.4000000000000004,2,38.32349537499249,0.1353143750457093,283.2182121230415,0.00010265606234566109,0.00020767585519284684,0.00023068070984522005,2.295346700155851e-05,4.4021414891014e-05,4.881083224949499e-05,1.312768983630086e-05,0.0002916732216612927,0.0003020416551287042,3,0.0375
14,3.0,1.02,3,38.47436808299972,0.07336425001267344,524.4293791097625,0.9528565117737033,0.4520863371572475,0.9529432577992318,0.35997228183986407,0.04095230985337493,0.36032094717112956,0.032397594973351956,0.016052886499718547,0.04059746469203921,1,0.5
9,10.0,3.4000000000000004,3,38.47436808299972,0.12982883298536763,296.3468683981468,0.0002598802548760463,0.0006265776631931028,0.0006797982353525467,2.8516358635399464e-05,4.965107822455239e-05,5.3868366753444e-05,2.7279352660773692e-05,0.00032653478971804775,0.0003402559343409911,6,0.06976744186046512
14,2.5,0.8500000000000001,2,38.32349537499249,0.07000691600842401,547.4244197584848,1.0,1.0,1.0,1.029125068334194,0.13483869069134674,1.035432587972646,0.08046043811379872,0.03421718566008143,0.10726900557786757,1,1.0
11,1.0,0.34,1,37.92647200002102,0.08413762500276789,450.7670854599633,,1.0,1.0,0.0,0.2871409272900674,0.2871409272900674,0.0,0.04607434915115517,0.04607434915115517,0,0.0
11,7.5,2.5500000000000003,2,38.32349537499249,0.09216958400793374,415.79329870571723,0.0017081987382988385,0.0014334325745150788,0.0022305502970871587,0.0003055918556190519,0.00022264059261260105,0.0003871030340164743,0.00010916790675472021,0.0006803490236364507,0.0007895169303911709,3,0.07317073170731707
13,10.0,3.4000000000000004,3,38.47436808299972,0.08202679199166596,469.04635849843754,0.0003945689086597917,0.0005228930033462456,0.0006567814601478383,4.220998008836425e-05,4.812876592172026e-05,6.407136223437209e-05,4.388443554800836e-05,0.00032209993443144125,0.0003452898401393456,8,0.09411764705882353
13,11.0,3.74,1,37.92647200002102,0.08639675000449643,438.98030884318194,0.0004411891228830881,0.0006292769665897601,0.000769590626162512,2.0124156395185447e-05,2.8703514815095813e-05,3.510370967386046e-05,2.360102471955436e-05,0.0002462797040172042,0.0002682514393688683,8,0.07339449541284404
14,11.0,3.74,1,37.92647200002102,0.08350199996493757,454.1983666971608,0.0005050397549334151,0.0006115821529655696,0.0008013966543174828,2.4175134821527926e-05,2.899757312945007e-05,3.774390516769219e-05,3.280688299639109e-05,0.0002425735809250401,0.0002753804639214312,11,0.09821428571428571
12,11.0,3.74,3,38.47436808299972,0.09281595901120454,414.5231972268387,0.00029167033530027366,0.0003240646379007834,0.0004378172483767374,3.686302679402861e-05,2.7131475021643692e-05,4.5397051442337185e-05,4.1254028039672264e-05,0.00024191972726870722,0.00027528215347477625,11,0.10185185185185185
9,15.0,5.1000000000000005,1,37.92647200002102,0.1430106670013629,265.2003014548529,5.63894662022821e-05,0.00011541747720682635,0.00012804391565508284,2.513947709759805e-06,5.145543392476697e-06,5.7084554271204174e-06,5.01085303583268e-06,9.568832963891688e-05,0.00010069918267474956,12,0.04411764705882353
9,2.0,0.68,1,37.92647200002102,0.10243629105389118,370.2444866933742,,1.0,1.0,0.0,0.21986752074990257,0.21986752074990257,0.0,0.038376928414527015,0.038376928414527015,0,0.0
9,14.0,4.760000000000001,1,37.92647200002102,0.1472304580383934,257.599361608526,7.180257240935478e-05,0.00017448613418350159,0.0001879316838477891,4.4286049285039985e-06,7.894587612894699e-06,9.131659543468083e-06,8.039774939402194e-06,0.0001208042956840176,0.0001288440706234198,12,0.05555555555555555
12,5.0,1.7000000000000002,2,38.32349537499249,0.08097862498834729,473.2544591922521,0.5685868899926652,0.013498503194442785,0.5686939897002158,0.08495830954049939,0.002240406132558649,0.08498254312166549,0.009657412661039491,0.002633880244314553,0.012291292905354044,2,0.18181818181818182
10,13.0,4.42,3,38.47436808299972,0.12359083298360929,311.3043836196348,6.483346868002333e-05,0.00014356624750938644,0.00015930888301745637,6.75703043142224e-06,1.1547858207110543e-05,1.2916746092117888e-05,1.2204937863250637e-05,0.0001513196207648844,0.00016275036747117125,13,0.0755813953488372
12,7.5,2.5500000000000003,2,38.32349537499249,0.08817812497727573,434.61454170032295,0.0022430105964324374,0.0015522566626843938,0.002728373306872336,0.0005286859094363173,0.00023211277933829534,0.0005749299517198974,0.00021753257505936763,0.0007274144017422463,0.0008650562946411477,4,0.1
12,2.0,0.68,1,37.92647200002102,0.0804449170245789,471.45889886906195,,1.0,1.0,0.0,0.2935602627455412,0.2935602627455412,0.0,0.04770647652177484,0.04770647652177484,0,0.0
13,2.0,0.68,2,38.32349537499249,0.06794404203537852,564.0449732890106,0.0,1.0,1.0,0.0,0.624073147743207,0.624073147743207,0.0,0.068176500522481,0.068176500522481,0,0.0
9,5.0,1.7000000000000002,1,37.92647200002102,0.10321149998344481,367.4636257210141,0.06272417852413159,0.05494128663718659,0.08330973662618668,0.003304903307133288,0.0026182070095711932,0.0042173508308226216,0.0008334599314472474,0.0034311469104815508,0.004263822589175691,3,0.2
13,5.0,1.7000000000000002,3,38.47436808299972,0.07034224999370053,546.959588105943,0.17045975042112718,0.026160951508822163,0.17239837492657598,0.01461194800052137,0.002566203278562164,0.014783144845891156,0.003364168137704234,0.003314378404251528,0.006131960494701067,4,0.4
10,10.0,3.4000000000000004,2,38.32349537499249,0.11841916700359434,323.6257807304899,0.00022135169615856038,0.0003244268340478814,0.0003900427405958708,3.0664814896452464e-05,4.1595323039318654e-05,5.0841091569951366e-05,2.1729504462664195e-05,0.00027849437650157016,0.00029889645728975456,4,0.05128205128205128
12,10.0,3.4000000000000004,1,37.92647200002102,0.09592887503094971,395.36033324465376,0.001297769184908827,0.0013212024577605288,0.0018658006878866634,8.804342946783946e-05,4.5768665588321484e-05,9.919665138504455e-05,6.0227995298652026e-05,0.0003035783610382155,0.0003625620343591304,9,0.0967741935483871
11,11.0,3.74,2,38.32349537499249,0.10836637497413903,353.64747952617364,8.127049830435797e-05,0.00017279888475455857,0.00019080258716539693,3.264087190788548e-05,2.439416027557621e-05,4.0232026418725535e-05,2.497701544585708e-05,0.00021741205120906493,0.00023790775664950248,7,0.07142857142857142
13,11.0,3.74,2,38.32349537499249,0.08967295900220051,427.36958612073965,9.67846232905742e-05,0.00010301620298942295,0.0001413675767500989,4.2337168243899496e-05,2.550115413978475e-05,4.899377440038669e-05,2.909870512990409e-05,0.00022379643921894427,0.00024378203779534813,9,0.08490566037735849
14,7.5,2.5500000000000003,1,37.92647200002102,0.07930466602556407,478.23758551350966,0.007708647330636452,0.005176679626214524,0.009279224692357448,0.00044001840452500174,0.00022904526380929707,0.0004932372116119773,0.00026312689747404194,0.0007667381854957606,0.0009765850085095007,6,0.13043478260869565
12,1.0,0.34,1,37.92647200002102,0.08354412502376363,453.9693484040088,,1.0,1.0,0.0,0.2935602627455412,0.2935602627455412,0.0,0.04770647652177484,0.04770647652177484,0,0.0
12,11.0,3.74,1,37.92647200002102,0.1022935839719139,370.7610050150775,0.0005740885756210606,0.0009569869699211001,0.0011220740266138845,1.693770775052635e-05,2.8234574751986216e-05,3.31052396505502e-05,1.7268235631220236e-05,0.00024483954243911116,0.0002621077780703314,6,0.056074766355140186
11,1.0,0.34,3,38.47436808299972,0.08891845803009346,432.69270447738194,,1.0,1.0,0.0,4.9969816941540275,4.9969816941540275,0.0,0.34567729448989293,0.34567729448989293,0,0.0
14,3.0,1.02,1,37.92647200002102,0.06968616700032726,544.2467799935519,0.251003551379374,1.0,1.0,0.05841823992987876,0.05700401086013604,0.06940166814459313,0.006785228007026672,0.022354495666120716,0.022354495666120716,1,0.5
14,12.0,4.08,2,38.32349537499249,0.09405658300966024,407.45149513943545,0.0001741017480024795,0.00014915207139467468,0.00023018732444388018,1.8504802766621573e-05,1.606008173643153e-05,2.4465978488701706e-05,2.053292402032919e-05,0.00017571347568156453,0.0001947948795028541,11,0.0873015873015873
13,5.0,1.7000000000000002,1,37.92647200002102,0.07169654197059572,528.9860704240865,0.17250768670800445,0.054510348284846244,0.179559033117154,0.007858414988909471,0.0029438369504839698,0.00819005696587689,0.001969320231272798,0.0035644828967977826,0.005185090306639391,3,0.25
13,15.0,5.1000000000000005,3,38.47436808299972,0.09967991698067635,385.97913449765656,3.961009664571466e-05,5.6681568508446274e-05,6.949177120654887e-05,3.7659952287649377e-06,5.1015249564465105e-06,6.290259302953625e-06,8.86213903922295e-06,9.735096541763077e-05,0.00010621310445685372,19,0.07037037037037037
14,1.0,0.34,3,38.47436808299972,0.06578212499152869,584.8757255554511,,1.0,1.0,0.0,1.0170238525503592,1.0170238525503592,0.0,0.08747778898763385,0.08747778898763385,0,0.0
11,13.0,4.42,3,38.47436808299972,0.11407887499080971,337.26111066662645,6.981089360700592e-05,0.00014486617068355491,0.00016266686304230104,8.082884875459091e-06,1.1817719038404607e-05,1.364988012443853e-05,1.650245330768116e-05,0.00015391064283780745,0.00016510521462323804,17,0.09770114942528736
13,2.5,0.8500000000000001,1,37.92647200002102,0.0684966670232825,553.6980651500832,0.0,1.0,1.0,0.0,0.08528922662013082,0.08528922662013082,0.0,0.022045954866601263,0.022045954866601263,0,0.0
11,10.0,3.4000000000000004,1,37.92647200002102,0.10595116700278595,357.96181460675894,0.0008832738383363694,0.001351683993889521,0.0016396452956047782,6.606508654663092e-05,4.45958944433324e-05,7.963687357651924e-05,4.518791817094414e-05,0.00029983855056866376,0.0003450264687396079,6,0.06741573033707865
14,11.0,3.74,3,38.47436808299972,0.08554008300416172,449.781748296034,0.00030923269080511775,0.00030892465706799146,0.00043689574353430517,2.8020964178605462e-05,2.847565053657212e-05,3.958897709084346e-05,3.00417979101561e-05,0.00024610200493118545,0.0002745120095757614,9,0.0891089108910891
9,2.5,0.8500000000000001,3,38.47436808299972,0.10081416700268164,381.63652219609475,1.0,1.0,1.0,0.18920503822306933,0.12463672894548587,0.2265672021780552,0.018619695588988235,0.02867590190442592,0.04016021378335736,1,1.0
11,5.0,1.7000000000000002,2,38.32349537499249,0.0862061659572646,444.55631391831974,0.14079660571616698,0.01590383505401008,0.14170859290572851,0.023312417315136974,0.002171314989995496,0.02338105167044464,0.004122104774197555,0.0028551505916904404,0.006495073926634148,3,0.23076923076923078
11,5.0,1.7000000000000002,1,37.92647200002102,0.08603962499182671,440.8023861520064,0.07532610034980783,0.07080273251743086,0.10324254122415734,0.004115251877725546,0.0025420187962193514,0.0048106828046268,0.0012568615691860158,0.0032819058667278474,0.004538767435913863,3,0.23076923076923078
12,13.0,4.42,3,38.47436808299972,0.10121033299947158,380.1426884268881,7.369507328892906e-05,0.00014049341822931497,0.0001609199657585026,9.249794478862719e-06,1.1762448687570927e-05,1.4363757767429298e-05,1.9108624702553895e-05,0.00015395020359363146,0.00016821360498141258,18,0.10404624277456648
12,2.5,0.8500000000000001,1,37.92647200002102,0.07653637498151511,495.53525378202113,0.0,1.0,1.0,0.0,0.08242133654203182,0.08242133654203182,0.0,0.02205245238958476,0.02205245238958476,0,0.0
12,7.5,2.5500000000000003,3,38.47436808299972,0.08333270798902959,461.69588162267223,0.003512903329513358,0.00292946782523377,0.00461130103648462,0.0003643303907199534,0.00026019879387599164,0.0004429635831948035,0.00018020592767595267,0.0008071171548477557,0.0009322351351378211,4,0.1111111111111111
9,3.0,1.02,3,38.47436808299972,0.10202833398943767,377.0949360692562,0.8359033942529852,0.5515214469708462,0.837128307682443,0.18920503822306933,0.043685011729372766,0.19012687804205164,0.018619695588988232,0.014565676535433864,0.027316303445833544,1,0.5
12,12.0,4.08,2,38.32349537499249,0.09943937504431233,385.3955775357067,6.311769199457531e-05,0.00010956674278771976,0.00012617934935273543,1.1134486680655315e-05,1.6384018014323212e-05,1.886817733403046e-05,1.4130484675689559e-05,0.0001787461479021285,0.0001901865315066531,8,0.064
10,10.0,3.4000000000000004,1,37.92647200002102,0.11412837501848117,332.3141330442974,0.0004493820824961398,0.001081041205155762,0.0011498763457854532,5.1851125414623973e-05,4.473513243705431e-05,6.818442680918943e-05,3.589314689748241e-05,0.00030706951176661876,0.0003366563913275514,5,0.054945054945054944
14,15.0,5.1000000000000005,2,38.32349537499249,0.09441449999576434,405.90688270034553,3.184231036377432e-05,4.597160772059356e-05,5.563221505969242e-05,3.3844330434545673e-06,4.967277054945679e-06,5.912995340827843e-06,7.930333951189361e-06,9.454329683159651e-05,0.00010235183174185994,18,0.072
10,2.5,0.8500000000000001,2,38.32349537499249,0.09180387499509379,417.44964879794657,0.0,1.0,1.0,0.0,0.11173798164813743,0.11173798164813743,0.0,0.030659447102362535,0.030659447102362535,0,0.0
14,1.0,0.34,2,38.32349537499249,0.06551454099826515,584.9616709671722,1.0,1.0,1.0,177693.84089780552,1.0296676804604614,177693.84090461594,2061.1828633435334,0.09553371801666799,2061.0873296255168,1,1.0
13,12.0,4.08,1,37.92647200002102,0.0869606250198558,436.1338478347095,0.00036591776502021346,0.00040518387307584587,0.0005078998627041432,1.6690748122290345e-05,1.8527464232677938e-05,2.3757961917949333e-05,3.582533912634481e-05,0.0001962358347920197,0.00021112029157462076,22,0.14666666666666667
13,15.0,5.1000000000000005,1,37.92647200002102,0.09477333398535848,400.1808357388828,7.529931368133754e-05,0.00011396061829811105,0.00013712461313394414,3.4431324280573984e-06,5.210970594792304e-06,6.27016891917914e-06,8.231578920263327e-06,9.716471474201932e-05,0.00010459308502489342,19,0.0683453237410072
9,15.0,5.1000000000000005,3,38.47436808299972,0.14364645798923448,267.84070154993424,2.6633621012959712e-05,6.211685217624979e-05,6.746955546246533e-05,2.1104932186394033e-06,5.115202986906355e-06,5.575436044879947e-06,3.6591153241873065e-06,9.627642793794133e-05,9.934125019521109e-05,9,0.03296703296703297
11,2.5,0.8500000000000001,2,38.32349537499249,0.08397374994819984,456.37470517432854,0.0016587739228172396,1.0,1.0,0.16889076143046594,0.13457499054149827,0.2012593848340872,0.016887077018445464,0.033235101309228056,0.039587535592558364,1,0.5
9,2.0,0.68,3,38.47436808299972,0.10581995802931488,363.5832861731179,,1.0,1.0,0.0,0.2264705477208933,0.2264705477208933,0.0,0.04014425228621263,0.04014425228621263,0,0.0
14,13.0,4.42,1,37.92647200002102,0.08940508303930983,424.20934817929117,0.0002813911731145115,0.0002489080780989467,0.00037675550271244014,1.3526506776627123e-05,1.1064927205798994e-05,1.752026560287477e-05,2.4598965185727156e-05,0.00014761380682080244,0.00016895452755779153,18,0.10112359550561797
11,5.0,1.7000000000000002,3,38.47436808299972,0.08759695803746581,439.22036729339356,0.10354731321923247,0.025877299240480746,0.1066984753687798,0.008444237429566825,0.002247771710727298,0.008704110894780159,0.0022662633583386965,0.0030151034242985597,0.004954492654589478,4,0.4
9,3.0,1.02,1,37.92647200002102,0.10094816703349352,375.70243338284115,0.0,1.0,1.0,0.0,0.05386361891020949,0.05386361891020949,0.0,0.019179913076377193,0.019179913076377193,0,0.0
10,12.0,4.08,2,38.32349537499249,0.12010900001041591,319.07263711852613,8.277206247174998e-05,0.00014636349703392028,0.0001673177596189065,9.587013096944839e-06,1.6487697577412687e-05,1.8848173730690705e-05,1.2481951333631613e-05,0.00017727083240733077,0.00018622086424257417,8,0.064
14,2.0,0.68,1,37.92647200002102,0.06690041697584093,566.9093514576603,,1.0,1.0,0.0,0.22701254575411786,0.22701254575411786,0.0,0.04148024058236488,0.04148024058236488,0,0.0
13,15.0,5.1000000000000005,2,38.32349537499249,0.09388979099458084,408.175318839558,1.577654781125997e-05,2.267059971723978e-05,2.5997098495227753e-05,5.0749916068177425e-06,5.073033818745846e-06,6.870779435252345e-06,9.659140897941287e-06,9.480836594941144e-05,0.00010102702472116615,20,0.07874015748031496
13,12.0,4.08,3,38.47436808299972,0.08691487496253103,442.66724308797546,0.00013757244402246715,0.00018915348908752063,0.00023462285735201865,1.6681152877314572e-05,1.71519099034196e-05,2.400108029799746e-05,2.495348462443897e-05,0.00019098917644468083,0.0002159426610691198,15,0.10416666666666667
11,3.0,1.02,3,38.47436808299972,0.08429041702765971,456.4500857834698,0.9588687294201732,0.6101830698465518,0.9595631666852762,0.15811572731466553,0.049736425125679704,0.15955483807021784,0.01595658001890094,0.015638691475128835,0.025498855893237908,1,0.5
14,5.0,1.7000000000000002,1,37.92647200002102,0.06974583299597725,543.7811890813393,0.1964328448839708,0.053975797561230186,0.199262405561595,0.011244501153222435,0.0029321577967883726,0.01141312901498808,0.002394422140034047,0.0036647691208878744,0.005815747907356422,4,0.36363636363636365
